,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.4708091196328574,24,minmax2
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,3.739099544502125,24,minmax2
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,3.011448241118246,24,minmax2
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,2.5348990933341935,24,minmax2
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,2.3049029735472253,24,minmax2
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,2.698894544214348,24,minmax2
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,2.2972225801204873,24,minmax2
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,2.3084377933450484,24,minmax2
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.9068436160569953,24,minmax2
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,1.9608643530483316,24,minmax2
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.704367277829583,24,minmax2
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.8737789404900718,24,minmax2
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,5.312620979913222,24,minmax2
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,2.827150784777919,24,minmax2
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,5.144736861585945,24,minmax2
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,2.9386046811351214,24,minmax2
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,4.700866452261838,24,minmax2
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,5.917569233500075,24,minmax2
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,2.6630504877085834,24,minmax2
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,3.325883101494161,24,minmax2
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,2.7793137365635348,24,minmax2
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,4.004276155546732,24,minmax2
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,3.2430821594544845,24,minmax2
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,5.170906485434123,24,minmax2
