,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,2,mean_squared_error,10,1,sigmoid,1.9313726418356618,48,std
1,tanh,1200,2,mean_squared_error,12,1,sigmoid,2.2422813496719614,48,std
2,tanh,1200,2,mean_squared_error,14,1,sigmoid,2.3355461501133905,48,std
3,tanh,1200,2,mean_squared_error,16,1,sigmoid,1.8656107004681148,48,std
4,tanh,1200,2,mean_squared_error,18,1,sigmoid,1.7631308869069615,48,std
5,tanh,1200,2,mean_squared_error,20,1,sigmoid,1.8128823416454316,48,std
6,tanh,1200,2,mean_squared_error,22,1,sigmoid,1.7354141707491875,48,std
7,tanh,1200,2,mean_squared_error,24,1,sigmoid,1.6627994338261471,48,std
8,tanh,1200,2,mean_squared_error,26,1,sigmoid,1.6308921456607866,48,std
9,tanh,1200,2,mean_squared_error,28,1,sigmoid,1.7823575461503374,48,std
10,tanh,1200,2,mean_squared_error,30,1,sigmoid,1.5376528048503706,48,std
11,tanh,1200,2,mean_squared_error,32,1,sigmoid,1.5218618429326174,48,std
12,sigmoid,1200,2,mean_squared_error,10,1,sigmoid,6.260012365722954,48,std
13,sigmoid,1200,2,mean_squared_error,12,1,sigmoid,3.1660082406717454,48,std
14,sigmoid,1200,2,mean_squared_error,14,1,sigmoid,4.2591829787660895,48,std
15,sigmoid,1200,2,mean_squared_error,16,1,sigmoid,2.952351299763823,48,std
16,sigmoid,1200,2,mean_squared_error,18,1,sigmoid,2.4903907648000243,48,std
17,sigmoid,1200,2,mean_squared_error,20,1,sigmoid,2.842887707600768,48,std
18,sigmoid,1200,2,mean_squared_error,22,1,sigmoid,2.293681822400685,48,std
19,sigmoid,1200,2,mean_squared_error,24,1,sigmoid,2.53487329435216,48,std
20,sigmoid,1200,2,mean_squared_error,26,1,sigmoid,2.472476211674845,48,std
21,sigmoid,1200,2,mean_squared_error,28,1,sigmoid,2.590750284727416,48,std
22,sigmoid,1200,2,mean_squared_error,30,1,sigmoid,2.4730951571943613,48,std
23,sigmoid,1200,2,mean_squared_error,32,1,sigmoid,2.4775082913773487,48,std
