,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,8,mean_squared_error,10,1,sigmoid,2.576472739776476,24,minmax1
1,tanh,1200,8,mean_squared_error,12,1,sigmoid,3.5792910930972646,24,minmax1
2,tanh,1200,8,mean_squared_error,14,1,sigmoid,2.827643243610512,24,minmax1
3,tanh,1200,8,mean_squared_error,16,1,sigmoid,2.809931771784522,24,minmax1
4,tanh,1200,8,mean_squared_error,18,1,sigmoid,2.235495320981249,24,minmax1
5,tanh,1200,8,mean_squared_error,20,1,sigmoid,2.743045248858825,24,minmax1
6,tanh,1200,8,mean_squared_error,22,1,sigmoid,2.4389526297020176,24,minmax1
7,tanh,1200,8,mean_squared_error,24,1,sigmoid,2.1482461204041017,24,minmax1
8,tanh,1200,8,mean_squared_error,26,1,sigmoid,1.9145003102840115,24,minmax1
9,tanh,1200,8,mean_squared_error,28,1,sigmoid,2.7019468200080055,24,minmax1
10,tanh,1200,8,mean_squared_error,30,1,sigmoid,1.878603201672754,24,minmax1
11,tanh,1200,8,mean_squared_error,32,1,sigmoid,1.8903231975298744,24,minmax1
12,sigmoid,1200,8,mean_squared_error,10,1,sigmoid,9.664501034087424,24,minmax1
13,sigmoid,1200,8,mean_squared_error,12,1,sigmoid,6.340580212131634,24,minmax1
14,sigmoid,1200,8,mean_squared_error,14,1,sigmoid,8.661443829594042,24,minmax1
15,sigmoid,1200,8,mean_squared_error,16,1,sigmoid,7.397611713419267,24,minmax1
16,sigmoid,1200,8,mean_squared_error,18,1,sigmoid,3.5575589388698154,24,minmax1
17,sigmoid,1200,8,mean_squared_error,20,1,sigmoid,4.498868049614467,24,minmax1
18,sigmoid,1200,8,mean_squared_error,22,1,sigmoid,4.511941054286611,24,minmax1
19,sigmoid,1200,8,mean_squared_error,24,1,sigmoid,4.381259501618621,24,minmax1
20,sigmoid,1200,8,mean_squared_error,26,1,sigmoid,5.226820854829967,24,minmax1
21,sigmoid,1200,8,mean_squared_error,28,1,sigmoid,3.2364449557089636,24,minmax1
22,sigmoid,1200,8,mean_squared_error,30,1,sigmoid,3.8951422406366616,24,minmax1
23,sigmoid,1200,8,mean_squared_error,32,1,sigmoid,4.9944628941067055,24,minmax1
