,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,1.852454206391225,48,std
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,2.177554282791305,48,std
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,1.8858754168296161,48,std
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,1.7084951780287754,48,std
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,1.7495344383963856,48,std
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,1.6881148514771747,48,std
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,1.6287435233149157,48,std
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,1.6201253592718037,48,std
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.6402446720188513,48,std
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,1.704583653625305,48,std
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.5856337474322262,48,std
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.573854922879713,48,std
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,2.730729680307308,48,std
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,2.075506222385967,48,std
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,2.574425358491362,48,std
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,2.1838195487797907,48,std
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,1.9742471319334345,48,std
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,2.0269815541964133,48,std
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,1.817551092085048,48,std
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,1.868687795794205,48,std
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,1.83868244665835,48,std
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,1.8454768766548246,48,std
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,1.8238790907525515,48,std
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,1.93070684679626,48,std
