,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,8,mean_squared_error,10,1,sigmoid,1.968030716414872,48,std
1,tanh,1200,8,mean_squared_error,12,1,sigmoid,2.259939551185845,48,std
2,tanh,1200,8,mean_squared_error,14,1,sigmoid,2.2071436302104837,48,std
3,tanh,1200,8,mean_squared_error,16,1,sigmoid,1.887797856138437,48,std
4,tanh,1200,8,mean_squared_error,18,1,sigmoid,1.7542138938226826,48,std
5,tanh,1200,8,mean_squared_error,20,1,sigmoid,1.79279907655888,48,std
6,tanh,1200,8,mean_squared_error,22,1,sigmoid,1.7005866541311,48,std
7,tanh,1200,8,mean_squared_error,24,1,sigmoid,1.6535191097440538,48,std
8,tanh,1200,8,mean_squared_error,26,1,sigmoid,1.6311515105712726,48,std
9,tanh,1200,8,mean_squared_error,28,1,sigmoid,1.7874664062549679,48,std
10,tanh,1200,8,mean_squared_error,30,1,sigmoid,1.5395897353437897,48,std
11,tanh,1200,8,mean_squared_error,32,1,sigmoid,1.532098615543955,48,std
12,sigmoid,1200,8,mean_squared_error,10,1,sigmoid,6.159830466575616,48,std
13,sigmoid,1200,8,mean_squared_error,12,1,sigmoid,3.1848733535276326,48,std
14,sigmoid,1200,8,mean_squared_error,14,1,sigmoid,4.278796036447375,48,std
15,sigmoid,1200,8,mean_squared_error,16,1,sigmoid,2.970214626826361,48,std
16,sigmoid,1200,8,mean_squared_error,18,1,sigmoid,2.500635436292658,48,std
17,sigmoid,1200,8,mean_squared_error,20,1,sigmoid,2.842256804043982,48,std
18,sigmoid,1200,8,mean_squared_error,22,1,sigmoid,2.302068691379052,48,std
19,sigmoid,1200,8,mean_squared_error,24,1,sigmoid,2.544666574386192,48,std
20,sigmoid,1200,8,mean_squared_error,26,1,sigmoid,2.479814605212221,48,std
21,sigmoid,1200,8,mean_squared_error,28,1,sigmoid,2.5852278612357606,48,std
22,sigmoid,1200,8,mean_squared_error,30,1,sigmoid,2.4791865743318144,48,std
23,sigmoid,1200,8,mean_squared_error,32,1,sigmoid,2.4841276799695873,48,std
