,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.64078626840855,168,minmax2
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,3.635446512718869,168,minmax2
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,3.2590046814067297,168,minmax2
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,3.4214292372171817,168,minmax2
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,2.2776288426296976,168,minmax2
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,2.606337946036241,168,minmax2
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,2.301012806499539,168,minmax2
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,2.553390048924501,168,minmax2
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,2.331298511324937,168,minmax2
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,2.1547806818511255,168,minmax2
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.7788276687019182,168,minmax2
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.9531721918745961,168,minmax2
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,6.892846992138692,168,minmax2
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,3.0311914013365513,168,minmax2
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,6.114321125400682,168,minmax2
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,3.026685790010611,168,minmax2
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,5.997871201341733,168,minmax2
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,7.648889407389899,168,minmax2
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,2.665341841018347,168,minmax2
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,3.8969986203514053,168,minmax2
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,2.7163516045884264,168,minmax2
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,5.109811542380658,168,minmax2
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,3.2900643140938324,168,minmax2
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,6.632892726048187,168,minmax2
