,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,8,mean_squared_error,10,1,sigmoid,2.169417110325407,336,minmax2
1,tanh,1200,8,mean_squared_error,12,1,sigmoid,3.0759741232359774,336,minmax2
2,tanh,1200,8,mean_squared_error,14,1,sigmoid,2.72832528219289,336,minmax2
3,tanh,1200,8,mean_squared_error,16,1,sigmoid,2.595775619891925,336,minmax2
4,tanh,1200,8,mean_squared_error,18,1,sigmoid,2.0293771130394207,336,minmax2
5,tanh,1200,8,mean_squared_error,20,1,sigmoid,2.540221521453027,336,minmax2
6,tanh,1200,8,mean_squared_error,22,1,sigmoid,2.4190435324405244,336,minmax2
7,tanh,1200,8,mean_squared_error,24,1,sigmoid,2.3482066746708177,336,minmax2
8,tanh,1200,8,mean_squared_error,26,1,sigmoid,2.0806721204744516,336,minmax2
9,tanh,1200,8,mean_squared_error,28,1,sigmoid,2.110230049159721,336,minmax2
10,tanh,1200,8,mean_squared_error,30,1,sigmoid,1.780439403336993,336,minmax2
11,tanh,1200,8,mean_squared_error,32,1,sigmoid,1.837487128787405,336,minmax2
12,sigmoid,1200,8,mean_squared_error,10,1,sigmoid,6.097942781201899,336,minmax2
13,sigmoid,1200,8,mean_squared_error,12,1,sigmoid,2.978530723803404,336,minmax2
14,sigmoid,1200,8,mean_squared_error,14,1,sigmoid,5.7074440158071855,336,minmax2
15,sigmoid,1200,8,mean_squared_error,16,1,sigmoid,3.0941393257156924,336,minmax2
16,sigmoid,1200,8,mean_squared_error,18,1,sigmoid,5.756719081630331,336,minmax2
17,sigmoid,1200,8,mean_squared_error,20,1,sigmoid,7.38447825788692,336,minmax2
18,sigmoid,1200,8,mean_squared_error,22,1,sigmoid,2.719468669727004,336,minmax2
19,sigmoid,1200,8,mean_squared_error,24,1,sigmoid,3.6786866317334073,336,minmax2
20,sigmoid,1200,8,mean_squared_error,26,1,sigmoid,2.757643319139348,336,minmax2
21,sigmoid,1200,8,mean_squared_error,28,1,sigmoid,5.010199354014994,336,minmax2
22,sigmoid,1200,8,mean_squared_error,30,1,sigmoid,3.260513136557715,336,minmax2
23,sigmoid,1200,8,mean_squared_error,32,1,sigmoid,6.539058424689174,336,minmax2
