,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.2079312040332812,168,minmax1
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,4.713256475777977,168,minmax1
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,2.6121231758696437,168,minmax1
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,1.997439039353962,168,minmax1
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,2.228900607710891,168,minmax1
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,2.311380882829459,168,minmax1
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,1.8491648745636917,168,minmax1
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,1.9498793748030114,168,minmax1
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.8147915984731056,168,minmax1
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,2.2803170379930724,168,minmax1
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.8526252948848279,168,minmax1
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.841284113870724,168,minmax1
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,9.518399226922769,168,minmax1
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,6.0169402270163195,168,minmax1
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,8.725990097200715,168,minmax1
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,7.421154691917384,168,minmax1
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,3.240207930587773,168,minmax1
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,4.107576156530646,168,minmax1
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,3.992814176074985,168,minmax1
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,3.8711178767741505,168,minmax1
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,5.046368815374641,168,minmax1
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,3.1684970746596086,168,minmax1
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,3.659214582741016,168,minmax1
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,4.78953966973832,168,minmax1
