,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,8,mean_squared_error,10,1,sigmoid,2.28447378218304,168,minmax1
1,tanh,1200,8,mean_squared_error,12,1,sigmoid,4.798016330152491,168,minmax1
2,tanh,1200,8,mean_squared_error,14,1,sigmoid,2.43861444295866,168,minmax1
3,tanh,1200,8,mean_squared_error,16,1,sigmoid,2.293849337982206,168,minmax1
4,tanh,1200,8,mean_squared_error,18,1,sigmoid,2.329088216292861,168,minmax1
5,tanh,1200,8,mean_squared_error,20,1,sigmoid,2.298101020509745,168,minmax1
6,tanh,1200,8,mean_squared_error,22,1,sigmoid,2.1626457855249233,168,minmax1
7,tanh,1200,8,mean_squared_error,24,1,sigmoid,1.9603309251716332,168,minmax1
8,tanh,1200,8,mean_squared_error,26,1,sigmoid,1.9859914913751928,168,minmax1
9,tanh,1200,8,mean_squared_error,28,1,sigmoid,2.5282779463738128,168,minmax1
10,tanh,1200,8,mean_squared_error,30,1,sigmoid,1.9692424525215824,168,minmax1
11,tanh,1200,8,mean_squared_error,32,1,sigmoid,1.9426219044620723,168,minmax1
12,sigmoid,1200,8,mean_squared_error,10,1,sigmoid,9.333972599731151,168,minmax1
13,sigmoid,1200,8,mean_squared_error,12,1,sigmoid,6.2388742631416685,168,minmax1
14,sigmoid,1200,8,mean_squared_error,14,1,sigmoid,8.688491210000306,168,minmax1
15,sigmoid,1200,8,mean_squared_error,16,1,sigmoid,7.46615057008439,168,minmax1
16,sigmoid,1200,8,mean_squared_error,18,1,sigmoid,3.1967456501469695,168,minmax1
17,sigmoid,1200,8,mean_squared_error,20,1,sigmoid,3.937327218953761,168,minmax1
18,sigmoid,1200,8,mean_squared_error,22,1,sigmoid,4.423097759848728,168,minmax1
19,sigmoid,1200,8,mean_squared_error,24,1,sigmoid,3.4603092087700404,168,minmax1
20,sigmoid,1200,8,mean_squared_error,26,1,sigmoid,4.957050386316612,168,minmax1
21,sigmoid,1200,8,mean_squared_error,28,1,sigmoid,3.207848267340121,168,minmax1
22,sigmoid,1200,8,mean_squared_error,30,1,sigmoid,3.595337539387446,168,minmax1
23,sigmoid,1200,8,mean_squared_error,32,1,sigmoid,4.856742700594559,168,minmax1
