,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,2,mean_squared_error,10,1,sigmoid,1.9075381458159981,168,std
1,tanh,1200,2,mean_squared_error,12,1,sigmoid,2.193006043695907,168,std
2,tanh,1200,2,mean_squared_error,14,1,sigmoid,2.278474622306407,168,std
3,tanh,1200,2,mean_squared_error,16,1,sigmoid,1.8551165383468124,168,std
4,tanh,1200,2,mean_squared_error,18,1,sigmoid,1.7479373458053797,168,std
5,tanh,1200,2,mean_squared_error,20,1,sigmoid,1.7983600570493772,168,std
6,tanh,1200,2,mean_squared_error,22,1,sigmoid,1.6951191790700983,168,std
7,tanh,1200,2,mean_squared_error,24,1,sigmoid,1.6382136871767292,168,std
8,tanh,1200,2,mean_squared_error,26,1,sigmoid,1.6190345448072807,168,std
9,tanh,1200,2,mean_squared_error,28,1,sigmoid,1.7366050240604227,168,std
10,tanh,1200,2,mean_squared_error,30,1,sigmoid,1.5316229220973872,168,std
11,tanh,1200,2,mean_squared_error,32,1,sigmoid,1.522799686846619,168,std
12,sigmoid,1200,2,mean_squared_error,10,1,sigmoid,6.1176377808605675,168,std
13,sigmoid,1200,2,mean_squared_error,12,1,sigmoid,3.1396285256601972,168,std
14,sigmoid,1200,2,mean_squared_error,14,1,sigmoid,4.168645209461149,168,std
15,sigmoid,1200,2,mean_squared_error,16,1,sigmoid,2.935523334761284,168,std
16,sigmoid,1200,2,mean_squared_error,18,1,sigmoid,2.4761796614236875,168,std
17,sigmoid,1200,2,mean_squared_error,20,1,sigmoid,2.82417530253507,168,std
18,sigmoid,1200,2,mean_squared_error,22,1,sigmoid,2.277067256506622,168,std
19,sigmoid,1200,2,mean_squared_error,24,1,sigmoid,2.509383702585635,168,std
20,sigmoid,1200,2,mean_squared_error,26,1,sigmoid,2.4473848864217125,168,std
21,sigmoid,1200,2,mean_squared_error,28,1,sigmoid,2.564393343045286,168,std
22,sigmoid,1200,2,mean_squared_error,30,1,sigmoid,2.447489948748828,168,std
23,sigmoid,1200,2,mean_squared_error,32,1,sigmoid,2.4627419340623864,168,std
