,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,8,mean_squared_error,10,1,sigmoid,2.6602250096792464,72,minmax1
1,tanh,1200,8,mean_squared_error,12,1,sigmoid,4.91013933382996,72,minmax1
2,tanh,1200,8,mean_squared_error,14,1,sigmoid,2.586950493881588,72,minmax1
3,tanh,1200,8,mean_squared_error,16,1,sigmoid,2.238261414632854,72,minmax1
4,tanh,1200,8,mean_squared_error,18,1,sigmoid,2.3200878898667225,72,minmax1
5,tanh,1200,8,mean_squared_error,20,1,sigmoid,2.241656947225895,72,minmax1
6,tanh,1200,8,mean_squared_error,22,1,sigmoid,1.9299134739279584,72,minmax1
7,tanh,1200,8,mean_squared_error,24,1,sigmoid,1.911027100517928,72,minmax1
8,tanh,1200,8,mean_squared_error,26,1,sigmoid,1.9981645278951408,72,minmax1
9,tanh,1200,8,mean_squared_error,28,1,sigmoid,2.3005843596759714,72,minmax1
10,tanh,1200,8,mean_squared_error,30,1,sigmoid,1.776490907082136,72,minmax1
11,tanh,1200,8,mean_squared_error,32,1,sigmoid,1.8049643860199425,72,minmax1
12,sigmoid,1200,8,mean_squared_error,10,1,sigmoid,9.712388458058388,72,minmax1
13,sigmoid,1200,8,mean_squared_error,12,1,sigmoid,6.287408013885506,72,minmax1
14,sigmoid,1200,8,mean_squared_error,14,1,sigmoid,8.783854758433078,72,minmax1
15,sigmoid,1200,8,mean_squared_error,16,1,sigmoid,7.481593916553328,72,minmax1
16,sigmoid,1200,8,mean_squared_error,18,1,sigmoid,3.334712131837163,72,minmax1
17,sigmoid,1200,8,mean_squared_error,20,1,sigmoid,4.11542699038738,72,minmax1
18,sigmoid,1200,8,mean_squared_error,22,1,sigmoid,4.349399315161365,72,minmax1
19,sigmoid,1200,8,mean_squared_error,24,1,sigmoid,4.066367568766744,72,minmax1
20,sigmoid,1200,8,mean_squared_error,26,1,sigmoid,5.237884923219396,72,minmax1
21,sigmoid,1200,8,mean_squared_error,28,1,sigmoid,3.242218802473762,72,minmax1
22,sigmoid,1200,8,mean_squared_error,30,1,sigmoid,3.8351658542880105,72,minmax1
23,sigmoid,1200,8,mean_squared_error,32,1,sigmoid,4.889456005800417,72,minmax1
