,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,2,mean_squared_error,10,1,sigmoid,3.0355892266717266,48,minmax2
1,tanh,1200,2,mean_squared_error,12,1,sigmoid,3.9899609388755835,48,minmax2
2,tanh,1200,2,mean_squared_error,14,1,sigmoid,2.428876441482518,48,minmax2
3,tanh,1200,2,mean_squared_error,16,1,sigmoid,2.301316768567892,48,minmax2
4,tanh,1200,2,mean_squared_error,18,1,sigmoid,2.045753399177919,48,minmax2
5,tanh,1200,2,mean_squared_error,20,1,sigmoid,3.023611476658513,48,minmax2
6,tanh,1200,2,mean_squared_error,22,1,sigmoid,2.2303854797539753,48,minmax2
7,tanh,1200,2,mean_squared_error,24,1,sigmoid,1.942502975078144,48,minmax2
8,tanh,1200,2,mean_squared_error,26,1,sigmoid,1.7242271304422918,48,minmax2
9,tanh,1200,2,mean_squared_error,28,1,sigmoid,1.9889524470251099,48,minmax2
10,tanh,1200,2,mean_squared_error,30,1,sigmoid,1.7737588945634442,48,minmax2
11,tanh,1200,2,mean_squared_error,32,1,sigmoid,1.9142834159860465,48,minmax2
12,sigmoid,1200,2,mean_squared_error,10,1,sigmoid,7.24011898993213,48,minmax2
13,sigmoid,1200,2,mean_squared_error,12,1,sigmoid,3.1405019640194802,48,minmax2
14,sigmoid,1200,2,mean_squared_error,14,1,sigmoid,6.559685375754009,48,minmax2
15,sigmoid,1200,2,mean_squared_error,16,1,sigmoid,3.1958344729526593,48,minmax2
16,sigmoid,1200,2,mean_squared_error,18,1,sigmoid,6.392676328845487,48,minmax2
17,sigmoid,1200,2,mean_squared_error,20,1,sigmoid,8.082148069553009,48,minmax2
18,sigmoid,1200,2,mean_squared_error,22,1,sigmoid,2.6607418252499038,48,minmax2
19,sigmoid,1200,2,mean_squared_error,24,1,sigmoid,4.253475299944993,48,minmax2
20,sigmoid,1200,2,mean_squared_error,26,1,sigmoid,2.799834193914986,48,minmax2
21,sigmoid,1200,2,mean_squared_error,28,1,sigmoid,5.497221352836608,48,minmax2
22,sigmoid,1200,2,mean_squared_error,30,1,sigmoid,3.690921210060739,48,minmax2
23,sigmoid,1200,2,mean_squared_error,32,1,sigmoid,6.892980138328556,48,minmax2
