,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,3,mean_squared_error,10,1,sigmoid,2.935594899260594,336,minmax2
1,tanh,1200,3,mean_squared_error,12,1,sigmoid,3.5040973621900107,336,minmax2
2,tanh,1200,3,mean_squared_error,14,1,sigmoid,3.214593728327309,336,minmax2
3,tanh,1200,3,mean_squared_error,16,1,sigmoid,3.6557217195484677,336,minmax2
4,tanh,1200,3,mean_squared_error,18,1,sigmoid,2.190532631617172,336,minmax2
5,tanh,1200,3,mean_squared_error,20,1,sigmoid,3.2443621470418096,336,minmax2
6,tanh,1200,3,mean_squared_error,22,1,sigmoid,2.9451254069136423,336,minmax2
7,tanh,1200,3,mean_squared_error,24,1,sigmoid,2.5383765623821324,336,minmax2
8,tanh,1200,3,mean_squared_error,26,1,sigmoid,2.3587848665837083,336,minmax2
9,tanh,1200,3,mean_squared_error,28,1,sigmoid,1.9606325212779203,336,minmax2
10,tanh,1200,3,mean_squared_error,30,1,sigmoid,1.9327165704591451,336,minmax2
11,tanh,1200,3,mean_squared_error,32,1,sigmoid,1.9408581700590193,336,minmax2
12,sigmoid,1200,3,mean_squared_error,10,1,sigmoid,6.173880539172692,336,minmax2
13,sigmoid,1200,3,mean_squared_error,12,1,sigmoid,2.8429738942937686,336,minmax2
14,sigmoid,1200,3,mean_squared_error,14,1,sigmoid,5.509122730109932,336,minmax2
15,sigmoid,1200,3,mean_squared_error,16,1,sigmoid,2.805216998934712,336,minmax2
16,sigmoid,1200,3,mean_squared_error,18,1,sigmoid,5.073182089390508,336,minmax2
17,sigmoid,1200,3,mean_squared_error,20,1,sigmoid,6.664880768929504,336,minmax2
18,sigmoid,1200,3,mean_squared_error,22,1,sigmoid,2.537025195776815,336,minmax2
19,sigmoid,1200,3,mean_squared_error,24,1,sigmoid,3.4644271034027336,336,minmax2
20,sigmoid,1200,3,mean_squared_error,26,1,sigmoid,2.6388870174780297,336,minmax2
21,sigmoid,1200,3,mean_squared_error,28,1,sigmoid,4.418760331363595,336,minmax2
22,sigmoid,1200,3,mean_squared_error,30,1,sigmoid,3.0823854647537745,336,minmax2
23,sigmoid,1200,3,mean_squared_error,32,1,sigmoid,5.639951093866416,336,minmax2
