,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,2,mean_squared_error,10,1,sigmoid,1.7881109021544022,672,std
1,tanh,1200,2,mean_squared_error,12,1,sigmoid,2.0073953483408413,672,std
2,tanh,1200,2,mean_squared_error,14,1,sigmoid,2.0882827268241377,672,std
3,tanh,1200,2,mean_squared_error,16,1,sigmoid,1.7742819284234246,672,std
4,tanh,1200,2,mean_squared_error,18,1,sigmoid,1.6583113327045458,672,std
5,tanh,1200,2,mean_squared_error,20,1,sigmoid,1.6962340780958247,672,std
6,tanh,1200,2,mean_squared_error,22,1,sigmoid,1.590754385458221,672,std
7,tanh,1200,2,mean_squared_error,24,1,sigmoid,1.545880151691701,672,std
8,tanh,1200,2,mean_squared_error,26,1,sigmoid,1.5444539145617306,672,std
9,tanh,1200,2,mean_squared_error,28,1,sigmoid,1.6410784426854164,672,std
10,tanh,1200,2,mean_squared_error,30,1,sigmoid,1.467576996128158,672,std
11,tanh,1200,2,mean_squared_error,32,1,sigmoid,1.467510647486683,672,std
12,sigmoid,1200,2,mean_squared_error,10,1,sigmoid,5.500708399440455,672,std
13,sigmoid,1200,2,mean_squared_error,12,1,sigmoid,2.895710658442465,672,std
14,sigmoid,1200,2,mean_squared_error,14,1,sigmoid,3.689796147057453,672,std
15,sigmoid,1200,2,mean_squared_error,16,1,sigmoid,2.70353031853456,672,std
16,sigmoid,1200,2,mean_squared_error,18,1,sigmoid,2.302995243547654,672,std
17,sigmoid,1200,2,mean_squared_error,20,1,sigmoid,2.622070977471443,672,std
18,sigmoid,1200,2,mean_squared_error,22,1,sigmoid,2.115796111234233,672,std
19,sigmoid,1200,2,mean_squared_error,24,1,sigmoid,2.313187271150341,672,std
20,sigmoid,1200,2,mean_squared_error,26,1,sigmoid,2.261688021586311,672,std
21,sigmoid,1200,2,mean_squared_error,28,1,sigmoid,2.371987794247054,672,std
22,sigmoid,1200,2,mean_squared_error,30,1,sigmoid,2.2582284603656335,672,std
23,sigmoid,1200,2,mean_squared_error,32,1,sigmoid,2.3343242412756218,672,std
