,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,3,mean_squared_error,10,1,sigmoid,1.714555452031406,336,std
1,tanh,1200,3,mean_squared_error,12,1,sigmoid,1.966566322601548,336,std
2,tanh,1200,3,mean_squared_error,14,1,sigmoid,1.734788387716712,336,std
3,tanh,1200,3,mean_squared_error,16,1,sigmoid,1.6606070900052847,336,std
4,tanh,1200,3,mean_squared_error,18,1,sigmoid,1.5720990196598132,336,std
5,tanh,1200,3,mean_squared_error,20,1,sigmoid,1.5955658393189758,336,std
6,tanh,1200,3,mean_squared_error,22,1,sigmoid,1.6199250430139736,336,std
7,tanh,1200,3,mean_squared_error,24,1,sigmoid,1.558947472077885,336,std
8,tanh,1200,3,mean_squared_error,26,1,sigmoid,1.5625061133049822,336,std
9,tanh,1200,3,mean_squared_error,28,1,sigmoid,1.5624212343652963,336,std
10,tanh,1200,3,mean_squared_error,30,1,sigmoid,1.5119290140345787,336,std
11,tanh,1200,3,mean_squared_error,32,1,sigmoid,1.5191609825945682,336,std
12,sigmoid,1200,3,mean_squared_error,10,1,sigmoid,2.842705807797944,336,std
13,sigmoid,1200,3,mean_squared_error,12,1,sigmoid,2.2394211829151978,336,std
14,sigmoid,1200,3,mean_squared_error,14,1,sigmoid,2.8331436477439933,336,std
15,sigmoid,1200,3,mean_squared_error,16,1,sigmoid,2.311985448292764,336,std
16,sigmoid,1200,3,mean_squared_error,18,1,sigmoid,1.9070291876726495,336,std
17,sigmoid,1200,3,mean_squared_error,20,1,sigmoid,2.18891938047696,336,std
18,sigmoid,1200,3,mean_squared_error,22,1,sigmoid,1.8376517117620939,336,std
19,sigmoid,1200,3,mean_squared_error,24,1,sigmoid,1.890326379943073,336,std
20,sigmoid,1200,3,mean_squared_error,26,1,sigmoid,1.9185301158624326,336,std
21,sigmoid,1200,3,mean_squared_error,28,1,sigmoid,1.8892974115643715,336,std
22,sigmoid,1200,3,mean_squared_error,30,1,sigmoid,1.8566249601969453,336,std
23,sigmoid,1200,3,mean_squared_error,32,1,sigmoid,2.017280255032672,336,std
