,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,3,mean_squared_error,10,1,sigmoid,2.6650907666535697,72,minmax2
1,tanh,1200,3,mean_squared_error,12,1,sigmoid,3.287090128267047,72,minmax2
2,tanh,1200,3,mean_squared_error,14,1,sigmoid,2.8191087358598095,72,minmax2
3,tanh,1200,3,mean_squared_error,16,1,sigmoid,3.317407628440937,72,minmax2
4,tanh,1200,3,mean_squared_error,18,1,sigmoid,2.0410671183654103,72,minmax2
5,tanh,1200,3,mean_squared_error,20,1,sigmoid,2.9468867012685322,72,minmax2
6,tanh,1200,3,mean_squared_error,22,1,sigmoid,2.7068903402089646,72,minmax2
7,tanh,1200,3,mean_squared_error,24,1,sigmoid,2.4480270061578646,72,minmax2
8,tanh,1200,3,mean_squared_error,26,1,sigmoid,2.2534978175186158,72,minmax2
9,tanh,1200,3,mean_squared_error,28,1,sigmoid,1.9420493956675227,72,minmax2
10,tanh,1200,3,mean_squared_error,30,1,sigmoid,1.9239564133827605,72,minmax2
11,tanh,1200,3,mean_squared_error,32,1,sigmoid,1.8628690983894227,72,minmax2
12,sigmoid,1200,3,mean_squared_error,10,1,sigmoid,5.05086773557051,72,minmax2
13,sigmoid,1200,3,mean_squared_error,12,1,sigmoid,2.6614692472932346,72,minmax2
14,sigmoid,1200,3,mean_squared_error,14,1,sigmoid,4.7813025077625415,72,minmax2
15,sigmoid,1200,3,mean_squared_error,16,1,sigmoid,2.69844134600667,72,minmax2
16,sigmoid,1200,3,mean_squared_error,18,1,sigmoid,4.165051563665744,72,minmax2
17,sigmoid,1200,3,mean_squared_error,20,1,sigmoid,5.581118077286943,72,minmax2
18,sigmoid,1200,3,mean_squared_error,22,1,sigmoid,2.4220640578318866,72,minmax2
19,sigmoid,1200,3,mean_squared_error,24,1,sigmoid,3.005073933845064,72,minmax2
20,sigmoid,1200,3,mean_squared_error,26,1,sigmoid,2.543686003009979,72,minmax2
21,sigmoid,1200,3,mean_squared_error,28,1,sigmoid,3.625338417908662,72,minmax2
22,sigmoid,1200,3,mean_squared_error,30,1,sigmoid,2.87446641721466,72,minmax2
23,sigmoid,1200,3,mean_squared_error,32,1,sigmoid,4.813087968753252,72,minmax2
