,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,2,mean_squared_error,10,1,sigmoid,2.507202094789152,168,minmax1
1,tanh,1200,2,mean_squared_error,12,1,sigmoid,3.5536450047737436,168,minmax1
2,tanh,1200,2,mean_squared_error,14,1,sigmoid,2.822265132757615,168,minmax1
3,tanh,1200,2,mean_squared_error,16,1,sigmoid,2.50885274327358,168,minmax1
4,tanh,1200,2,mean_squared_error,18,1,sigmoid,2.036963783101531,168,minmax1
5,tanh,1200,2,mean_squared_error,20,1,sigmoid,2.7141096782312455,168,minmax1
6,tanh,1200,2,mean_squared_error,22,1,sigmoid,2.4368147933134736,168,minmax1
7,tanh,1200,2,mean_squared_error,24,1,sigmoid,2.0793631346707495,168,minmax1
8,tanh,1200,2,mean_squared_error,26,1,sigmoid,1.856560686955481,168,minmax1
9,tanh,1200,2,mean_squared_error,28,1,sigmoid,2.657302380626882,168,minmax1
10,tanh,1200,2,mean_squared_error,30,1,sigmoid,1.7399420884600734,168,minmax1
11,tanh,1200,2,mean_squared_error,32,1,sigmoid,1.8064980160894026,168,minmax1
12,sigmoid,1200,2,mean_squared_error,10,1,sigmoid,9.746332515839933,168,minmax1
13,sigmoid,1200,2,mean_squared_error,12,1,sigmoid,6.268071323355407,168,minmax1
14,sigmoid,1200,2,mean_squared_error,14,1,sigmoid,8.669512406653991,168,minmax1
15,sigmoid,1200,2,mean_squared_error,16,1,sigmoid,7.354998759091676,168,minmax1
16,sigmoid,1200,2,mean_squared_error,18,1,sigmoid,3.3517455068086996,168,minmax1
17,sigmoid,1200,2,mean_squared_error,20,1,sigmoid,4.394908484764247,168,minmax1
18,sigmoid,1200,2,mean_squared_error,22,1,sigmoid,4.342492118362674,168,minmax1
19,sigmoid,1200,2,mean_squared_error,24,1,sigmoid,4.1595697149692,168,minmax1
20,sigmoid,1200,2,mean_squared_error,26,1,sigmoid,5.122539352539604,168,minmax1
21,sigmoid,1200,2,mean_squared_error,28,1,sigmoid,3.193840797681,168,minmax1
22,sigmoid,1200,2,mean_squared_error,30,1,sigmoid,3.737628593876763,168,minmax1
23,sigmoid,1200,2,mean_squared_error,32,1,sigmoid,4.934198252400532,168,minmax1
