,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,2,mean_squared_error,10,1,sigmoid,3.0337630473364436,72,minmax2
1,tanh,1200,2,mean_squared_error,12,1,sigmoid,3.972792993443082,72,minmax2
2,tanh,1200,2,mean_squared_error,14,1,sigmoid,2.4271061543387593,72,minmax2
3,tanh,1200,2,mean_squared_error,16,1,sigmoid,2.305015450837297,72,minmax2
4,tanh,1200,2,mean_squared_error,18,1,sigmoid,2.0438645461289364,72,minmax2
5,tanh,1200,2,mean_squared_error,20,1,sigmoid,3.018878052529073,72,minmax2
6,tanh,1200,2,mean_squared_error,22,1,sigmoid,2.231229464178784,72,minmax2
7,tanh,1200,2,mean_squared_error,24,1,sigmoid,1.9452785257951661,72,minmax2
8,tanh,1200,2,mean_squared_error,26,1,sigmoid,1.7246984779026175,72,minmax2
9,tanh,1200,2,mean_squared_error,28,1,sigmoid,1.9872222265330743,72,minmax2
10,tanh,1200,2,mean_squared_error,30,1,sigmoid,1.7728997791214538,72,minmax2
11,tanh,1200,2,mean_squared_error,32,1,sigmoid,1.9110208695694473,72,minmax2
12,sigmoid,1200,2,mean_squared_error,10,1,sigmoid,7.240858450412232,72,minmax2
13,sigmoid,1200,2,mean_squared_error,12,1,sigmoid,3.1458545933082247,72,minmax2
14,sigmoid,1200,2,mean_squared_error,14,1,sigmoid,6.552087434441191,72,minmax2
15,sigmoid,1200,2,mean_squared_error,16,1,sigmoid,3.192152650867,72,minmax2
16,sigmoid,1200,2,mean_squared_error,18,1,sigmoid,6.390834304586324,72,minmax2
17,sigmoid,1200,2,mean_squared_error,20,1,sigmoid,8.08507510320268,72,minmax2
18,sigmoid,1200,2,mean_squared_error,22,1,sigmoid,2.66159783810603,72,minmax2
19,sigmoid,1200,2,mean_squared_error,24,1,sigmoid,4.258118256083573,72,minmax2
20,sigmoid,1200,2,mean_squared_error,26,1,sigmoid,2.798430267551637,72,minmax2
21,sigmoid,1200,2,mean_squared_error,28,1,sigmoid,5.494484177116639,72,minmax2
22,sigmoid,1200,2,mean_squared_error,30,1,sigmoid,3.672635700156042,72,minmax2
23,sigmoid,1200,2,mean_squared_error,32,1,sigmoid,6.888882617767561,72,minmax2
