,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.089801402951352,72,minmax1
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,4.34551051753645,72,minmax1
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,2.77658127319121,72,minmax1
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,2.0009258530235847,72,minmax1
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,2.1980192339779148,72,minmax1
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,2.51138887292314,72,minmax1
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,2.1476299387563427,72,minmax1
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,1.9216500264839464,72,minmax1
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.800370775585839,72,minmax1
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,2.1954981711800543,72,minmax1
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.8455066404751512,72,minmax1
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.8382654044032793,72,minmax1
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,9.273436460357631,72,minmax1
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,5.858115403696386,72,minmax1
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,8.671172698533583,72,minmax1
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,7.355493118800641,72,minmax1
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,3.2193933355944133,72,minmax1
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,3.981625758481535,72,minmax1
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,3.926794545409654,72,minmax1
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,3.676293734895974,72,minmax1
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,4.976296267927086,72,minmax1
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,3.0982596790694794,72,minmax1
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,3.6150056898491942,72,minmax1
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,4.843486752576387,72,minmax1
