,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,8,mean_squared_error,10,1,sigmoid,2.2201529833788243,336,minmax1
1,tanh,1200,8,mean_squared_error,12,1,sigmoid,4.3773767465727955,336,minmax1
2,tanh,1200,8,mean_squared_error,14,1,sigmoid,2.5501675220260833,336,minmax1
3,tanh,1200,8,mean_squared_error,16,1,sigmoid,2.2697443492777243,336,minmax1
4,tanh,1200,8,mean_squared_error,18,1,sigmoid,2.5158215510244655,336,minmax1
5,tanh,1200,8,mean_squared_error,20,1,sigmoid,2.1926525540115342,336,minmax1
6,tanh,1200,8,mean_squared_error,22,1,sigmoid,1.9972260761686815,336,minmax1
7,tanh,1200,8,mean_squared_error,24,1,sigmoid,1.9162304081712804,336,minmax1
8,tanh,1200,8,mean_squared_error,26,1,sigmoid,2.0056008299368946,336,minmax1
9,tanh,1200,8,mean_squared_error,28,1,sigmoid,2.390592984705488,336,minmax1
10,tanh,1200,8,mean_squared_error,30,1,sigmoid,1.9944665032771751,336,minmax1
11,tanh,1200,8,mean_squared_error,32,1,sigmoid,1.9642919834212833,336,minmax1
12,sigmoid,1200,8,mean_squared_error,10,1,sigmoid,9.095548676496769,336,minmax1
13,sigmoid,1200,8,mean_squared_error,12,1,sigmoid,6.071120770249331,336,minmax1
14,sigmoid,1200,8,mean_squared_error,14,1,sigmoid,8.502427089627343,336,minmax1
15,sigmoid,1200,8,mean_squared_error,16,1,sigmoid,7.272461887526194,336,minmax1
16,sigmoid,1200,8,mean_squared_error,18,1,sigmoid,3.100690707544564,336,minmax1
17,sigmoid,1200,8,mean_squared_error,20,1,sigmoid,3.7665881866056314,336,minmax1
18,sigmoid,1200,8,mean_squared_error,22,1,sigmoid,4.2130141667148395,336,minmax1
19,sigmoid,1200,8,mean_squared_error,24,1,sigmoid,3.203396703283807,336,minmax1
20,sigmoid,1200,8,mean_squared_error,26,1,sigmoid,4.735178587073945,336,minmax1
21,sigmoid,1200,8,mean_squared_error,28,1,sigmoid,3.152033487390944,336,minmax1
22,sigmoid,1200,8,mean_squared_error,30,1,sigmoid,3.5090150444055737,336,minmax1
23,sigmoid,1200,8,mean_squared_error,32,1,sigmoid,4.763162738062625,336,minmax1
