,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.0099754347267145,672,minmax1
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,4.085623461779352,672,minmax1
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,2.3940075070298756,672,minmax1
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,1.91891120136871,672,minmax1
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,2.1050341339003533,672,minmax1
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,2.1864351468695857,672,minmax1
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,1.7952769380085192,672,minmax1
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,1.7622163117252798,672,minmax1
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.6492282420605442,672,minmax1
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,2.0982497398643507,672,minmax1
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.6687664573663508,672,minmax1
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.6561736013211958,672,minmax1
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,8.907128156291597,672,minmax1
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,5.5998364643806,672,minmax1
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,8.225580705836613,672,minmax1
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,7.019577043661255,672,minmax1
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,2.831751683650833,672,minmax1
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,3.743925729473263,672,minmax1
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,3.579295029713793,672,minmax1
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,3.2619395094399612,672,minmax1
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,4.641937034567889,672,minmax1
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,2.9154715856931515,672,minmax1
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,3.209740178585964,672,minmax1
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,4.69954239275787,672,minmax1
