,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.0483431597800945,24,std
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,2.534050354274109,24,std
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,2.1228571744774705,24,std
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,1.8431921611438509,24,std
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,1.9038460164482498,24,std
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,1.8423368351031224,24,std
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,1.695886960945563,24,std
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,1.6602837269930264,24,std
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.705991326868791,24,std
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,1.8128715985256652,24,std
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.6424514953830478,24,std
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.6102395073159612,24,std
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,3.725273149828386,24,std
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,2.6652189640904247,24,std
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,3.263124999582628,24,std
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,2.7044630849204223,24,std
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,2.3885101482135265,24,std
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,2.626653571408842,24,std
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,2.2176699835796168,24,std
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,2.3501218791633907,24,std
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,2.329442256332338,24,std
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,2.4029636033757313,24,std
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,2.2935066747102777,24,std
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,2.366300192977431,24,std
