,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,1.852149627942083,72,std
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,2.179980806171602,72,std
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,1.8592635630054766,72,std
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,1.6764660343869737,72,std
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,1.7279988071135397,72,std
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,1.6579486622456276,72,std
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,1.6084604766968649,72,std
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,1.5898647201724596,72,std
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.604575458018437,72,std
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,1.6584078982376909,72,std
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.559690931242474,72,std
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.5568505664466008,72,std
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,2.748574869034218,72,std
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,2.070811811258666,72,std
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,2.590687604933632,72,std
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,2.1799359485588834,72,std
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,1.9531413559645232,72,std
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,1.9864601393687473,72,std
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,1.7894304783142316,72,std
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,1.8445034220784158,72,std
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,1.805161746179075,72,std
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,1.8087712146377448,72,std
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,1.785490868196659,72,std
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,1.8907723236729157,72,std
