,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,3,mean_squared_error,10,1,sigmoid,1.7458670837715735,168,std
1,tanh,1200,3,mean_squared_error,12,1,sigmoid,2.0399480012751767,168,std
2,tanh,1200,3,mean_squared_error,14,1,sigmoid,1.777990164778054,168,std
3,tanh,1200,3,mean_squared_error,16,1,sigmoid,1.66436220641796,168,std
4,tanh,1200,3,mean_squared_error,18,1,sigmoid,1.584984242294791,168,std
5,tanh,1200,3,mean_squared_error,20,1,sigmoid,1.6243964237885993,168,std
6,tanh,1200,3,mean_squared_error,22,1,sigmoid,1.6440941573773589,168,std
7,tanh,1200,3,mean_squared_error,24,1,sigmoid,1.5584125480413562,168,std
8,tanh,1200,3,mean_squared_error,26,1,sigmoid,1.5522624547092363,168,std
9,tanh,1200,3,mean_squared_error,28,1,sigmoid,1.5675134159709747,168,std
10,tanh,1200,3,mean_squared_error,30,1,sigmoid,1.5247210332821974,168,std
11,tanh,1200,3,mean_squared_error,32,1,sigmoid,1.5074050615130392,168,std
12,sigmoid,1200,3,mean_squared_error,10,1,sigmoid,2.940752257042986,168,std
13,sigmoid,1200,3,mean_squared_error,12,1,sigmoid,2.3061759411538447,168,std
14,sigmoid,1200,3,mean_squared_error,14,1,sigmoid,2.8889792537741203,168,std
15,sigmoid,1200,3,mean_squared_error,16,1,sigmoid,2.37358559907282,168,std
16,sigmoid,1200,3,mean_squared_error,18,1,sigmoid,1.9832326615329066,168,std
17,sigmoid,1200,3,mean_squared_error,20,1,sigmoid,2.2514341888895033,168,std
18,sigmoid,1200,3,mean_squared_error,22,1,sigmoid,1.8879542627777561,168,std
19,sigmoid,1200,3,mean_squared_error,24,1,sigmoid,1.9579166829270094,168,std
20,sigmoid,1200,3,mean_squared_error,26,1,sigmoid,1.9945160936284942,168,std
21,sigmoid,1200,3,mean_squared_error,28,1,sigmoid,1.9514666102350362,168,std
22,sigmoid,1200,3,mean_squared_error,30,1,sigmoid,1.932282280250851,168,std
23,sigmoid,1200,3,mean_squared_error,32,1,sigmoid,2.0715115731668092,168,std
