,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.1912755321799087,48,minmax1
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,4.535949137460381,48,minmax1
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,2.4910707775928347,48,minmax1
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,1.9318428325398918,48,minmax1
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,2.2840527933750887,48,minmax1
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,2.396513075334677,48,minmax1
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,2.025206490984415,48,minmax1
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,1.8696147579689277,48,minmax1
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.760745226859956,48,minmax1
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,2.220549193979842,48,minmax1
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.8698617069434158,48,minmax1
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.8103655701873413,48,minmax1
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,8.984365942910632,48,minmax1
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,5.597622151345464,48,minmax1
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,8.485071877831967,48,minmax1
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,7.1397164245467195,48,minmax1
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,3.0762299208258006,48,minmax1
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,3.7786154815117547,48,minmax1
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,3.6883486442262696,48,minmax1
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,3.4191507639663428,48,minmax1
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,4.6570426894235375,48,minmax1
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,2.9712902202520355,48,minmax1
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,3.4134279443919997,48,minmax1
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,4.720149913856303,48,minmax1
