,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.2619908906827533,336,minmax1
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,4.78233338263323,336,minmax1
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,2.4860759472650407,336,minmax1
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,1.949760478972831,336,minmax1
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,2.217376990413416,336,minmax1
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,2.3714339927421153,336,minmax1
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,1.8600691398959008,336,minmax1
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,1.9460574830274382,336,minmax1
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.8739267625319516,336,minmax1
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,2.2785533881789966,336,minmax1
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.822466885961273,336,minmax1
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.75998534430667,336,minmax1
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,9.340924699827559,336,minmax1
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,5.858452376001957,336,minmax1
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,8.568708841843623,336,minmax1
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,7.267040393644819,336,minmax1
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,3.145401053410901,336,minmax1
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,3.979000771948136,336,minmax1
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,3.8145419345019156,336,minmax1
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,3.708748101973584,336,minmax1
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,4.855495517214047,336,minmax1
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,3.0829642167107854,336,minmax1
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,3.525703730043012,336,minmax1
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,4.734517732495021,336,minmax1
