,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,3,mean_squared_error,10,1,sigmoid,2.036435200218958,24,minmax1
1,tanh,1200,3,mean_squared_error,12,1,sigmoid,3.575181565633884,24,minmax1
2,tanh,1200,3,mean_squared_error,14,1,sigmoid,2.6117878023909635,24,minmax1
3,tanh,1200,3,mean_squared_error,16,1,sigmoid,2.1315055054167527,24,minmax1
4,tanh,1200,3,mean_squared_error,18,1,sigmoid,1.9226090648038212,24,minmax1
5,tanh,1200,3,mean_squared_error,20,1,sigmoid,2.4234793537293315,24,minmax1
6,tanh,1200,3,mean_squared_error,22,1,sigmoid,2.1277014650630623,24,minmax1
7,tanh,1200,3,mean_squared_error,24,1,sigmoid,2.0184480849336466,24,minmax1
8,tanh,1200,3,mean_squared_error,26,1,sigmoid,1.7250090915769496,24,minmax1
9,tanh,1200,3,mean_squared_error,28,1,sigmoid,2.1942768625358005,24,minmax1
10,tanh,1200,3,mean_squared_error,30,1,sigmoid,1.7463842622357428,24,minmax1
11,tanh,1200,3,mean_squared_error,32,1,sigmoid,1.7525101700847048,24,minmax1
12,sigmoid,1200,3,mean_squared_error,10,1,sigmoid,8.350119236978877,24,minmax1
13,sigmoid,1200,3,mean_squared_error,12,1,sigmoid,5.532574339168379,24,minmax1
14,sigmoid,1200,3,mean_squared_error,14,1,sigmoid,8.183233393927818,24,minmax1
15,sigmoid,1200,3,mean_squared_error,16,1,sigmoid,7.096473029733981,24,minmax1
16,sigmoid,1200,3,mean_squared_error,18,1,sigmoid,2.7591362715236363,24,minmax1
17,sigmoid,1200,3,mean_squared_error,20,1,sigmoid,3.5256509875144517,24,minmax1
18,sigmoid,1200,3,mean_squared_error,22,1,sigmoid,3.5378007311473962,24,minmax1
19,sigmoid,1200,3,mean_squared_error,24,1,sigmoid,3.046280583614372,24,minmax1
20,sigmoid,1200,3,mean_squared_error,26,1,sigmoid,4.541805222237218,24,minmax1
21,sigmoid,1200,3,mean_squared_error,28,1,sigmoid,2.7362839643513475,24,minmax1
22,sigmoid,1200,3,mean_squared_error,30,1,sigmoid,3.2172128457779277,24,minmax1
23,sigmoid,1200,3,mean_squared_error,32,1,sigmoid,4.409474417722461,24,minmax1
