,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,2,mean_squared_error,10,1,sigmoid,3.0482603284120686,24,minmax2
1,tanh,1200,2,mean_squared_error,12,1,sigmoid,3.939372899490346,24,minmax2
2,tanh,1200,2,mean_squared_error,14,1,sigmoid,2.483526958399136,24,minmax2
3,tanh,1200,2,mean_squared_error,16,1,sigmoid,2.315186276350492,24,minmax2
4,tanh,1200,2,mean_squared_error,18,1,sigmoid,2.0618369107234638,24,minmax2
5,tanh,1200,2,mean_squared_error,20,1,sigmoid,3.0604314942166537,24,minmax2
6,tanh,1200,2,mean_squared_error,22,1,sigmoid,2.228358024089613,24,minmax2
7,tanh,1200,2,mean_squared_error,24,1,sigmoid,1.946070323391879,24,minmax2
8,tanh,1200,2,mean_squared_error,26,1,sigmoid,1.7318188151045986,24,minmax2
9,tanh,1200,2,mean_squared_error,28,1,sigmoid,1.9988700041275138,24,minmax2
10,tanh,1200,2,mean_squared_error,30,1,sigmoid,1.764921269687993,24,minmax2
11,tanh,1200,2,mean_squared_error,32,1,sigmoid,1.896960877882198,24,minmax2
12,sigmoid,1200,2,mean_squared_error,10,1,sigmoid,7.255384587043685,24,minmax2
13,sigmoid,1200,2,mean_squared_error,12,1,sigmoid,3.1420661221946755,24,minmax2
14,sigmoid,1200,2,mean_squared_error,14,1,sigmoid,6.576435181502639,24,minmax2
15,sigmoid,1200,2,mean_squared_error,16,1,sigmoid,3.217908996431055,24,minmax2
16,sigmoid,1200,2,mean_squared_error,18,1,sigmoid,6.406839729402085,24,minmax2
17,sigmoid,1200,2,mean_squared_error,20,1,sigmoid,8.101235129517253,24,minmax2
18,sigmoid,1200,2,mean_squared_error,22,1,sigmoid,2.6697255420420727,24,minmax2
19,sigmoid,1200,2,mean_squared_error,24,1,sigmoid,4.252776428718488,24,minmax2
20,sigmoid,1200,2,mean_squared_error,26,1,sigmoid,2.8089909706925558,24,minmax2
21,sigmoid,1200,2,mean_squared_error,28,1,sigmoid,5.465634152900759,24,minmax2
22,sigmoid,1200,2,mean_squared_error,30,1,sigmoid,3.730084086892504,24,minmax2
23,sigmoid,1200,2,mean_squared_error,32,1,sigmoid,6.892424893805053,24,minmax2
