,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,3,mean_squared_error,10,1,sigmoid,2.466922985922878,24,minmax2
1,tanh,1200,3,mean_squared_error,12,1,sigmoid,3.619194535779073,24,minmax2
2,tanh,1200,3,mean_squared_error,14,1,sigmoid,2.7686432526531948,24,minmax2
3,tanh,1200,3,mean_squared_error,16,1,sigmoid,3.054921424593008,24,minmax2
4,tanh,1200,3,mean_squared_error,18,1,sigmoid,2.0265225956096153,24,minmax2
5,tanh,1200,3,mean_squared_error,20,1,sigmoid,2.5678884334565923,24,minmax2
6,tanh,1200,3,mean_squared_error,22,1,sigmoid,2.1540256598118126,24,minmax2
7,tanh,1200,3,mean_squared_error,24,1,sigmoid,2.2633383211037588,24,minmax2
8,tanh,1200,3,mean_squared_error,26,1,sigmoid,1.792936976564522,24,minmax2
9,tanh,1200,3,mean_squared_error,28,1,sigmoid,1.8370097562662682,24,minmax2
10,tanh,1200,3,mean_squared_error,30,1,sigmoid,1.805327129284857,24,minmax2
11,tanh,1200,3,mean_squared_error,32,1,sigmoid,1.7768096758933394,24,minmax2
12,sigmoid,1200,3,mean_squared_error,10,1,sigmoid,4.2481799963280755,24,minmax2
13,sigmoid,1200,3,mean_squared_error,12,1,sigmoid,2.4735079622729326,24,minmax2
14,sigmoid,1200,3,mean_squared_error,14,1,sigmoid,4.521724843530222,24,minmax2
15,sigmoid,1200,3,mean_squared_error,16,1,sigmoid,2.602530944711174,24,minmax2
16,sigmoid,1200,3,mean_squared_error,18,1,sigmoid,4.123692575817663,24,minmax2
17,sigmoid,1200,3,mean_squared_error,20,1,sigmoid,5.601733028850106,24,minmax2
18,sigmoid,1200,3,mean_squared_error,22,1,sigmoid,2.320507814926121,24,minmax2
19,sigmoid,1200,3,mean_squared_error,24,1,sigmoid,2.78200413692784,24,minmax2
20,sigmoid,1200,3,mean_squared_error,26,1,sigmoid,2.445005722941815,24,minmax2
21,sigmoid,1200,3,mean_squared_error,28,1,sigmoid,3.345037277731296,24,minmax2
22,sigmoid,1200,3,mean_squared_error,30,1,sigmoid,2.7336795703865513,24,minmax2
23,sigmoid,1200,3,mean_squared_error,32,1,sigmoid,4.799339488715407,24,minmax2
