,activation,filters,imfs,lags,maxpool,timesteps,score,preprocess
0,relu,2,6,6,True,168,6.122169882898157,std
1,relu,2,6,6,False,168,3.804291166770485,std
2,relu,2,6,12,True,168,8.582815544832052,std
3,relu,2,6,12,False,168,5.04514979798585,std
4,relu,2,6,18,True,168,10.608210625802894,std
5,relu,2,6,18,False,168,2.9104842693283364,std
6,relu,2,6,24,True,168,9.205079400213677,std
7,relu,2,6,24,False,168,2.9659020413331953,std
8,relu,2,6,30,True,168,10.870054824747301,std
9,relu,2,6,30,False,168,3.649480503017967,std
10,relu,2,6,36,True,168,11.8245098176215,std
11,relu,2,6,36,False,168,2.359208590010191,std
12,relu,2,6,42,True,168,9.58553458905099,std
13,relu,2,6,42,False,168,2.487784996916928,std
14,relu,2,6,48,True,168,11.470001753757428,std
15,relu,2,6,48,False,168,2.6748635551559126,std
16,relu,3,6,6,True,168,8.266145028033618,std
17,relu,3,6,6,False,168,3.380954264954011,std
18,relu,3,6,12,True,168,7.978251144601783,std
19,relu,3,6,12,False,168,2.6717657847563405,std
20,relu,3,6,18,True,168,9.357282784297157,std
21,relu,3,6,18,False,168,2.7343299758022255,std
22,relu,3,6,24,True,168,8.621326002875948,std
23,relu,3,6,24,False,168,2.734328364271322,std
24,relu,3,6,30,True,168,11.0585176410865,std
25,relu,3,6,30,False,168,2.281212412563409,std
26,relu,3,6,36,True,168,11.676681132412265,std
27,relu,3,6,36,False,168,2.878502423749323,std
28,relu,3,6,42,True,168,8.767897129445236,std
29,relu,3,6,42,False,168,2.737487642919346,std
30,relu,3,6,48,True,168,12.500919035816867,std
31,relu,3,6,48,False,168,2.714015640639263,std
32,relu,4,6,6,True,168,6.618982763997815,std
33,relu,4,6,6,False,168,2.6572459503252603,std
34,relu,4,6,12,True,168,6.65693221757353,std
35,relu,4,6,12,False,168,2.5488615936032155,std
36,relu,4,6,18,True,168,8.909924315769945,std
37,relu,4,6,18,False,168,3.4353494928633648,std
38,relu,4,6,24,True,168,7.85302676740149,std
39,relu,4,6,24,False,168,2.6401035466095215,std
40,relu,4,6,30,True,168,10.774471495602763,std
41,relu,4,6,30,False,168,2.307036011797686,std
42,relu,4,6,36,True,168,11.656756904777396,std
43,relu,4,6,36,False,168,2.1301418317984475,std
44,relu,4,6,42,True,168,9.212508858700323,std
45,relu,4,6,42,False,168,2.9439558471432203,std
46,relu,4,6,48,True,168,12.70779661194153,std
47,relu,4,6,48,False,168,2.258141157739345,std
48,relu,5,6,6,True,168,5.4330429428485205,std
49,relu,5,6,6,False,168,2.420176666127251,std
50,relu,5,6,12,True,168,5.857206275994996,std
51,relu,5,6,12,False,168,2.2105551387981617,std
52,relu,5,6,18,True,168,9.28668242181067,std
53,relu,5,6,18,False,168,2.4276684470543337,std
54,relu,5,6,24,True,168,8.539975851617204,std
55,relu,5,6,24,False,168,2.288185341710431,std
56,relu,5,6,30,True,168,11.293137858563298,std
57,relu,5,6,30,False,168,2.3019463115581216,std
58,relu,5,6,36,True,168,11.781820094559855,std
59,relu,5,6,36,False,168,2.3227385455917533,std
60,relu,5,6,42,True,168,9.37083521002052,std
61,relu,5,6,42,False,168,2.3150219307643622,std
62,relu,5,6,48,True,168,11.930455008525438,std
63,relu,5,6,48,False,168,2.3539361496382076,std
64,relu,6,6,6,True,168,5.040588361896516,std
65,relu,6,6,6,False,168,2.3638408166811,std
66,relu,6,6,12,True,168,5.245496143331309,std
67,relu,6,6,12,False,168,2.0161344135273316,std
68,relu,6,6,18,True,168,8.095921752795686,std
69,relu,6,6,18,False,168,2.3035909477236256,std
70,relu,6,6,24,True,168,7.267541953651909,std
71,relu,6,6,24,False,168,2.1024614781568722,std
72,relu,6,6,30,True,168,10.978285149676708,std
73,relu,6,6,30,False,168,1.9579613813726855,std
74,relu,6,6,36,True,168,11.89302282222296,std
75,relu,6,6,36,False,168,2.059030020608558,std
76,relu,6,6,42,True,168,9.817528572895887,std
77,relu,6,6,42,False,168,2.0486076734052268,std
78,relu,6,6,48,True,168,12.518895752785706,std
79,relu,6,6,48,False,168,1.9749258656615425,std
80,relu,7,6,6,True,168,4.322465422120651,std
81,relu,7,6,6,False,168,2.239855544820746,std
82,relu,7,6,12,True,168,5.205204291868715,std
83,relu,7,6,12,False,168,2.024516141380173,std
84,relu,7,6,18,True,168,8.433597807240448,std
85,relu,7,6,18,False,168,2.272165460491259,std
86,relu,7,6,24,True,168,8.862706343995681,std
87,relu,7,6,24,False,168,2.18295847012744,std
88,relu,7,6,30,True,168,11.045791518932269,std
89,relu,7,6,30,False,168,2.0635479433068364,std
90,relu,7,6,36,True,168,11.857357298144047,std
91,relu,7,6,36,False,168,1.9566718428681118,std
92,relu,7,6,42,True,168,8.927833973442283,std
93,relu,7,6,42,False,168,2.102725199802077,std
94,relu,7,6,48,True,168,12.997715118642393,std
95,relu,7,6,48,False,168,2.021692863481971,std
96,relu,8,6,6,True,168,4.497367573217327,std
97,relu,8,6,6,False,168,2.211802413673412,std
98,relu,8,6,12,True,168,4.8477740423722135,std
99,relu,8,6,12,False,168,2.373905218980346,std
100,relu,8,6,18,True,168,8.105615996191098,std
101,relu,8,6,18,False,168,2.1480763445929627,std
102,relu,8,6,24,True,168,6.230911031116857,std
103,relu,8,6,24,False,168,2.125042909286054,std
104,relu,8,6,30,True,168,10.216327327062801,std
105,relu,8,6,30,False,168,1.992843355750495,std
106,relu,8,6,36,True,168,11.727020991900702,std
107,relu,8,6,36,False,168,1.9983677100320685,std
108,relu,8,6,42,True,168,9.03906500320403,std
109,relu,8,6,42,False,168,1.8871069637195568,std
110,relu,8,6,48,True,168,12.59406239590954,std
111,relu,8,6,48,False,168,2.0510890055394224,std
112,relu,9,6,6,True,168,4.411660823123624,std
113,relu,9,6,6,False,168,2.1454032801616063,std
114,relu,9,6,12,True,168,5.359267231820163,std
115,relu,9,6,12,False,168,2.0294991696631075,std
116,relu,9,6,18,True,168,8.027947017510888,std
117,relu,9,6,18,False,168,2.056923037507017,std
118,relu,9,6,24,True,168,6.532470010605373,std
119,relu,9,6,24,False,168,1.96122719421651,std
120,relu,9,6,30,True,168,10.798201467376126,std
121,relu,9,6,30,False,168,1.938648913514159,std
122,relu,9,6,36,True,168,12.255244914740123,std
123,relu,9,6,36,False,168,1.872023358634169,std
124,relu,9,6,42,True,168,8.158728079868128,std
125,relu,9,6,42,False,168,1.8755457069461678,std
126,relu,9,6,48,True,168,13.147908363885236,std
127,relu,9,6,48,False,168,1.974528990919502,std
128,tanh,2,6,6,True,168,5.739223025288143,std
129,tanh,2,6,6,False,168,3.5450571773553894,std
130,tanh,2,6,12,True,168,7.3738577187098215,std
131,tanh,2,6,12,False,168,2.9882796616672653,std
132,tanh,2,6,18,True,168,9.733682570144255,std
133,tanh,2,6,18,False,168,2.628692619842269,std
134,tanh,2,6,24,True,168,7.679672115793133,std
135,tanh,2,6,24,False,168,2.7375126463245762,std
136,tanh,2,6,30,True,168,10.918438038416689,std
137,tanh,2,6,30,False,168,2.801594631782081,std
138,tanh,2,6,36,True,168,11.661187985008828,std
139,tanh,2,6,36,False,168,2.3372186864645137,std
140,tanh,2,6,42,True,168,9.159920668062696,std
141,tanh,2,6,42,False,168,2.3744459309082373,std
142,tanh,2,6,48,True,168,11.288160698059434,std
143,tanh,2,6,48,False,168,2.317662027987539,std
144,tanh,3,6,6,True,168,7.075253485159962,std
145,tanh,3,6,6,False,168,2.8422476099865044,std
146,tanh,3,6,12,True,168,6.906544086665566,std
147,tanh,3,6,12,False,168,2.12721312168079,std
148,tanh,3,6,18,True,168,9.371297617772175,std
149,tanh,3,6,18,False,168,2.4043408137628965,std
150,tanh,3,6,24,True,168,8.213330566733806,std
151,tanh,3,6,24,False,168,2.350152926557241,std
152,tanh,3,6,30,True,168,10.419561554368876,std
153,tanh,3,6,30,False,168,2.108953413386643,std
154,tanh,3,6,36,True,168,10.845304872321266,std
155,tanh,3,6,36,False,168,2.4043633818532464,std
156,tanh,3,6,42,True,168,8.25219980108095,std
157,tanh,3,6,42,False,168,2.299695360658113,std
158,tanh,3,6,48,True,168,11.446032299919843,std
159,tanh,3,6,48,False,168,2.4219148662843377,std
160,tanh,4,6,6,True,168,5.672571920170032,std
161,tanh,4,6,6,False,168,2.3002029375304254,std
162,tanh,4,6,12,True,168,6.047285430091334,std
163,tanh,4,6,12,False,168,2.1212295417778217,std
164,tanh,4,6,18,True,168,8.453344015765923,std
165,tanh,4,6,18,False,168,2.1744833953580316,std
166,tanh,4,6,24,True,168,7.6135795845373435,std
167,tanh,4,6,24,False,168,2.206460467620822,std
168,tanh,4,6,30,True,168,10.416872958948508,std
169,tanh,4,6,30,False,168,2.064673679101352,std
170,tanh,4,6,36,True,168,11.230888528418395,std
171,tanh,4,6,36,False,168,1.9061211560730842,std
172,tanh,4,6,42,True,168,8.540524133163547,std
173,tanh,4,6,42,False,168,2.0487163573718568,std
174,tanh,4,6,48,True,168,11.654316970977442,std
175,tanh,4,6,48,False,168,2.0161274962285365,std
176,tanh,5,6,6,True,168,4.436298813413691,std
177,tanh,5,6,6,False,168,2.039095942902887,std
178,tanh,5,6,12,True,168,5.267434927524937,std
179,tanh,5,6,12,False,168,2.0145912423385615,std
180,tanh,5,6,18,True,168,8.802544109573777,std
181,tanh,5,6,18,False,168,2.016726061987991,std
182,tanh,5,6,24,True,168,7.780197234363089,std
183,tanh,5,6,24,False,168,1.9858084487489736,std
184,tanh,5,6,30,True,168,10.753656839421224,std
185,tanh,5,6,30,False,168,1.8836141269367561,std
186,tanh,5,6,36,True,168,11.162389208018471,std
187,tanh,5,6,36,False,168,2.0625676553049157,std
188,tanh,5,6,42,True,168,8.602756349373196,std
189,tanh,5,6,42,False,168,2.10243053716411,std
190,tanh,5,6,48,True,168,11.424820821351103,std
191,tanh,5,6,48,False,168,1.9488435106751616,std
192,tanh,6,6,6,True,168,4.694399258889334,std
193,tanh,6,6,6,False,168,2.1275449100050237,std
194,tanh,6,6,12,True,168,4.98594991161515,std
195,tanh,6,6,12,False,168,1.831447043456563,std
196,tanh,6,6,18,True,168,7.980462602351075,std
197,tanh,6,6,18,False,168,2.1222728659883545,std
198,tanh,6,6,24,True,168,6.836017299178733,std
199,tanh,6,6,24,False,168,1.9251343522262567,std
200,tanh,6,6,30,True,168,10.546755097149184,std
201,tanh,6,6,30,False,168,1.8959330611646812,std
202,tanh,6,6,36,True,168,11.000331015985255,std
203,tanh,6,6,36,False,168,1.8472834295019878,std
204,tanh,6,6,42,True,168,8.610253949209346,std
205,tanh,6,6,42,False,168,1.9136291087866013,std
206,tanh,6,6,48,True,168,11.123871997818641,std
