,activation,filters,imfs,lags,maxpool,timesteps,score,preprocess
0,relu,2,6,6,True,336,8.570945029972531,std
1,relu,2,6,6,False,336,3.925072569661964,std
2,relu,2,6,12,True,336,6.679162575827809,std
3,relu,2,6,12,False,336,2.793944282363771,std
4,relu,2,6,18,True,336,11.808671297428074,std
5,relu,2,6,18,False,336,3.2426088560514796,std
6,relu,2,6,24,True,336,10.347448560954987,std
7,relu,2,6,24,False,336,2.9849435363115973,std
8,relu,2,6,30,True,336,10.894877946024765,std
9,relu,2,6,30,False,336,3.078246337864513,std
10,relu,2,6,36,True,336,12.23524931090665,std
11,relu,2,6,36,False,336,2.932563053317243,std
12,relu,2,6,42,True,336,11.672815369532108,std
13,relu,2,6,42,False,336,2.8957143386111137,std
14,relu,2,6,48,True,336,11.108511032503518,std
15,relu,2,6,48,False,336,4.990671025498306,std
16,relu,3,6,6,True,336,7.614584477259502,std
17,relu,3,6,6,False,336,2.860223352681601,std
18,relu,3,6,12,True,336,8.254253045057153,std
19,relu,3,6,12,False,336,2.607884360319442,std
20,relu,3,6,18,True,336,10.457381193057085,std
21,relu,3,6,18,False,336,2.553001245834068,std
22,relu,3,6,24,True,336,8.33940599135612,std
23,relu,3,6,24,False,336,2.4402021328814496,std
24,relu,3,6,30,True,336,10.41660615105487,std
25,relu,3,6,30,False,336,2.7677973860642306,std
26,relu,3,6,36,True,336,11.128665146599129,std
27,relu,3,6,36,False,336,2.61799706616757,std
28,relu,3,6,42,True,336,10.967853617061227,std
29,relu,3,6,42,False,336,2.9833111869868953,std
30,relu,3,6,48,True,336,10.899712075778671,std
31,relu,3,6,48,False,336,2.5803288352606923,std
32,relu,4,6,6,True,336,6.079070139599463,std
33,relu,4,6,6,False,336,2.552719587069139,std
34,relu,4,6,12,True,336,6.650495158396643,std
35,relu,4,6,12,False,336,2.3623993415056157,std
36,relu,4,6,18,True,336,9.289989540317055,std
37,relu,4,6,18,False,336,2.9925594383345557,std
38,relu,4,6,24,True,336,8.355208046308752,std
39,relu,4,6,24,False,336,2.2845621850749867,std
40,relu,4,6,30,True,336,10.309300793540316,std
41,relu,4,6,30,False,336,2.6499066736513397,std
42,relu,4,6,36,True,336,11.75631991252489,std
43,relu,4,6,36,False,336,2.5762651275309643,std
44,relu,4,6,42,True,336,9.249632780994641,std
45,relu,4,6,42,False,336,2.7361113218281212,std
46,relu,4,6,48,True,336,10.427316554085055,std
47,relu,4,6,48,False,336,2.4932900274697682,std
48,relu,5,6,6,True,336,5.228127141621266,std
49,relu,5,6,6,False,336,2.3844799021609147,std
50,relu,5,6,12,True,336,6.31544775217048,std
51,relu,5,6,12,False,336,2.475647970571742,std
52,relu,5,6,18,True,336,10.321056014126496,std
53,relu,5,6,18,False,336,2.678684878541735,std
54,relu,5,6,24,True,336,8.216292566926036,std
55,relu,5,6,24,False,336,2.2428550972839054,std
56,relu,5,6,30,True,336,9.525030169460914,std
57,relu,5,6,30,False,336,2.2843483153176156,std
58,relu,5,6,36,True,336,10.430330663419847,std
59,relu,5,6,36,False,336,2.2356979833322828,std
