,activation,filters,imfs,lags,maxpool,timesteps,score,preprocess
0,relu,2,8,6,True,336,11.035216319454124,minmax1
1,relu,2,8,6,False,336,10.025638316628754,minmax1
2,relu,2,8,12,True,336,9.70317387162793,minmax1
3,relu,2,8,12,False,336,10.954534374712987,minmax1
4,relu,2,8,18,True,336,11.40036572273874,minmax1
5,relu,2,8,18,False,336,5.03322498739561,minmax1
6,relu,2,8,24,True,336,11.661759865745845,minmax1
7,relu,2,8,24,False,336,11.006325561098576,minmax1
8,relu,2,8,30,True,336,11.72476753604582,minmax1
9,relu,2,8,30,False,336,11.72586537843452,minmax1
10,relu,2,8,36,True,336,12.076132092282437,minmax1
11,relu,2,8,36,False,336,9.89022691224597,minmax1
12,relu,2,8,42,True,336,11.507184555769653,minmax1
13,relu,2,8,42,False,336,11.663232027293814,minmax1
14,relu,2,8,48,True,336,11.567939251097302,minmax1
15,relu,2,8,48,False,336,11.656273487937352,minmax1
16,relu,3,8,6,True,336,12.683116189171136,minmax1
17,relu,3,8,6,False,336,3.710333230186609,minmax1
18,relu,3,8,12,True,336,11.964968823178017,minmax1
19,relu,3,8,12,False,336,3.121518377019707,minmax1
20,relu,3,8,18,True,336,12.06049406746312,minmax1
21,relu,3,8,18,False,336,5.234463853481882,minmax1
22,relu,3,8,24,True,336,10.610987949773849,minmax1
23,relu,3,8,24,False,336,5.33783027140939,minmax1
24,relu,3,8,30,True,336,11.92268565053425,minmax1
25,relu,3,8,30,False,336,3.4615546120969882,minmax1
26,relu,3,8,36,True,336,11.636481115399633,minmax1
27,relu,3,8,36,False,336,8.182072984470212,minmax1
28,relu,3,8,42,True,336,10.817887697258705,minmax1
29,relu,3,8,42,False,336,3.9047603065947145,minmax1
30,relu,3,8,48,True,336,10.435520482234532,minmax1
31,relu,3,8,48,False,336,6.536360802590378,minmax1
32,relu,4,8,6,True,336,8.198157935689323,minmax1
33,relu,4,8,6,False,336,4.640687383357606,minmax1
34,relu,4,8,12,True,336,10.998723769411937,minmax1
35,relu,4,8,12,False,336,8.651132855993687,minmax1
36,relu,4,8,18,True,336,11.777119964978084,minmax1
37,relu,4,8,18,False,336,6.899618815320522,minmax1
38,relu,4,8,24,True,336,11.67328888214551,minmax1
39,relu,4,8,24,False,336,5.47386315082165,minmax1
40,relu,4,8,30,True,336,11.681396257586186,minmax1
41,relu,4,8,30,False,336,7.350973458863444,minmax1
42,relu,4,8,36,True,336,10.859691023147992,minmax1
43,relu,4,8,36,False,336,7.222460441084594,minmax1
44,relu,4,8,42,True,336,11.85246511750695,minmax1
45,relu,4,8,42,False,336,7.932376256911222,minmax1
46,relu,4,8,48,True,336,11.237084244239526,minmax1
47,relu,4,8,48,False,336,6.557148746884032,minmax1
48,relu,5,8,6,True,336,7.551223711168333,minmax1
49,relu,5,8,6,False,336,3.6153387002358413,minmax1
50,relu,5,8,12,True,336,10.754200160723375,minmax1
51,relu,5,8,12,False,336,4.603081265712371,minmax1
52,relu,5,8,18,True,336,11.904510223199347,minmax1
53,relu,5,8,18,False,336,5.568526325823163,minmax1
54,relu,5,8,24,True,336,9.216897126134388,minmax1
55,relu,5,8,24,False,336,5.025707041266711,minmax1
56,relu,5,8,30,True,336,9.982904187620177,minmax1
57,relu,5,8,30,False,336,5.571304972010864,minmax1
58,relu,5,8,36,True,336,10.693548866456217,minmax1
59,relu,5,8,36,False,336,6.575203352845287,minmax1
60,relu,5,8,42,True,336,9.867719485302116,minmax1
61,relu,5,8,42,False,336,4.014469108700767,minmax1
62,relu,5,8,48,True,336,10.458933063062013,minmax1
