,activation,filters,imfs,lags,maxpool,timesteps,score,preprocess
0,relu,2,2,6,True,168,6.040633869429352,std
1,relu,2,2,6,False,168,3.715451113522315,std
2,relu,2,2,12,True,168,11.784079612610867,std
3,relu,2,2,12,False,168,5.192137273013236,std
4,relu,2,2,18,True,168,11.215735620397366,std
5,relu,2,2,18,False,168,3.15551277751607,std
6,relu,2,2,24,True,168,10.26158271039248,std
7,relu,2,2,24,False,168,3.767445231252716,std
8,relu,2,2,30,True,168,11.416546837431055,std
9,relu,2,2,30,False,168,4.675948242209015,std
10,relu,2,2,36,True,168,11.83015982095618,std
11,relu,2,2,36,False,168,3.4400377752450817,std
12,relu,2,2,42,True,168,10.1440139508484,std
13,relu,2,2,42,False,168,3.61339075489732,std
14,relu,2,2,48,True,168,11.646846941913376,std
15,relu,2,2,48,False,168,3.3073744169125834,std
16,relu,3,2,6,True,168,7.262812845052089,std
17,relu,3,2,6,False,168,4.079061854106535,std
18,relu,3,2,12,True,168,8.476013720208847,std
19,relu,3,2,12,False,168,4.352447714306244,std
20,relu,3,2,18,True,168,10.765148772473195,std
21,relu,3,2,18,False,168,3.450983659087192,std
22,relu,3,2,24,True,168,9.556037572224136,std
23,relu,3,2,24,False,168,3.304310760876585,std
24,relu,3,2,30,True,168,10.984037178762843,std
25,relu,3,2,30,False,168,3.3426960521041704,std
26,relu,3,2,36,True,168,11.357945093439263,std
27,relu,3,2,36,False,168,3.235031918568852,std
28,relu,3,2,42,True,168,9.14911289220412,std
29,relu,3,2,42,False,168,2.980558776174308,std
30,relu,3,2,48,True,168,11.564961518817237,std
31,relu,3,2,48,False,168,3.1023191888090724,std
32,relu,4,2,6,True,168,7.462980482286291,std
33,relu,4,2,6,False,168,3.928784211736558,std
34,relu,4,2,12,True,168,6.793235317666079,std
35,relu,4,2,12,False,168,3.1501911706516377,std
36,relu,4,2,18,True,168,9.847228029475536,std
37,relu,4,2,18,False,168,2.9491409494562095,std
38,relu,4,2,24,True,168,8.052966180538721,std
39,relu,4,2,24,False,168,3.108575265504995,std
40,relu,4,2,30,True,168,10.666526156972736,std
41,relu,4,2,30,False,168,3.0695896512349656,std
42,relu,4,2,36,True,168,11.18742300987428,std
43,relu,4,2,36,False,168,2.408964526941785,std
44,relu,4,2,42,True,168,9.141220882583019,std
45,relu,4,2,42,False,168,3.0218835101429864,std
46,relu,4,2,48,True,168,11.410758231976933,std
