,activation,filters,imfs,lags,maxpool,timesteps,score,preprocess
0,relu,2,6,6,True,672,8.143857365577897,std
1,relu,2,6,6,False,672,3.9512820861086753,std
2,relu,2,6,12,True,672,10.57979997855771,std
3,relu,2,6,12,False,672,3.301658351395853,std
4,relu,2,6,18,True,672,10.602013428260829,std
5,relu,2,6,18,False,672,3.112405332021156,std
6,relu,2,6,24,True,672,8.311705542463226,std
7,relu,2,6,24,False,672,2.9063155888199623,std
8,relu,2,6,30,True,672,12.124459954731512,std
9,relu,2,6,30,False,672,3.0985031968174677,std
10,relu,2,6,36,True,672,12.206122050561172,std
11,relu,2,6,36,False,672,2.780642965094932,std
12,relu,2,6,42,True,672,12.182367818454287,std
13,relu,2,6,42,False,672,2.7103557867575008,std
14,relu,2,6,48,True,672,11.758916803449427,std
15,relu,2,6,48,False,672,3.034177018682069,std
16,relu,3,6,6,True,672,7.712231440815869,std
17,relu,3,6,6,False,672,3.7150885968142178,std
18,relu,3,6,12,True,672,9.38494145339631,std
19,relu,3,6,12,False,672,2.8965918078791972,std
20,relu,3,6,18,True,672,11.008590639986766,std
21,relu,3,6,18,False,672,2.5187826010625263,std
22,relu,3,6,24,True,672,10.373901299144315,std
23,relu,3,6,24,False,672,4.0279617492790445,std
24,relu,3,6,30,True,672,11.250357772858226,std
25,relu,3,6,30,False,672,4.278186375983594,std
26,relu,3,6,36,True,672,11.808486329904037,std
27,relu,3,6,36,False,672,4.192856182046664,std
28,relu,3,6,42,True,672,10.912074488622642,std
29,relu,3,6,42,False,672,3.470841012107645,std
30,relu,3,6,48,True,672,11.046913368581597,std
31,relu,3,6,48,False,672,2.888838469388705,std
32,relu,4,6,6,True,672,5.585832496319003,std
33,relu,4,6,6,False,672,2.764565903063362,std
34,relu,4,6,12,True,672,7.095972224891871,std
35,relu,4,6,12,False,672,2.5712276638516194,std
36,relu,4,6,18,True,672,9.037282004612672,std
37,relu,4,6,18,False,672,2.6694330988104182,std
38,relu,4,6,24,True,672,8.90171393814427,std
39,relu,4,6,24,False,672,2.2676915140017075,std
40,relu,4,6,30,True,672,11.13409459989949,std
41,relu,4,6,30,False,672,2.6496804642766785,std
42,relu,4,6,36,True,672,12.318562684359854,std
43,relu,4,6,36,False,672,2.387667358820472,std
44,relu,4,6,42,True,672,10.534235153954418,std
45,relu,4,6,42,False,672,2.8687335521358226,std
46,relu,4,6,48,True,672,12.270847189163764,std
47,relu,4,6,48,False,672,2.4849149090752274,std
48,relu,5,6,6,True,672,8.177086620229355,std
49,relu,5,6,6,False,672,2.393540913031076,std
50,relu,5,6,12,True,672,6.565344874615215,std
51,relu,5,6,12,False,672,2.4190098971151337,std
52,relu,5,6,18,True,672,10.225774173168535,std
53,relu,5,6,18,False,672,2.392519205478198,std
54,relu,5,6,24,True,672,7.962556555167841,std
55,relu,5,6,24,False,672,2.1417447493681854,std
56,relu,5,6,30,True,672,11.629481863750742,std
57,relu,5,6,30,False,672,2.176103683177858,std
58,relu,5,6,36,True,672,11.974570496743217,std
59,relu,5,6,36,False,672,2.453184747254085,std
60,relu,5,6,42,True,672,9.67451456436267,std
61,relu,5,6,42,False,672,2.1565413784632073,std
62,relu,5,6,48,True,672,10.849112628460645,std
63,relu,5,6,48,False,672,2.4883872692690097,std
64,relu,6,6,6,True,672,5.423771522865721,std
65,relu,6,6,6,False,672,2.437384021441327,std
66,relu,6,6,12,True,672,5.959599092027991,std
67,relu,6,6,12,False,672,2.2244030528068435,std
68,relu,6,6,18,True,672,9.364435890927998,std
69,relu,6,6,18,False,672,2.186653440713759,std
70,relu,6,6,24,True,672,8.65971412473599,std
71,relu,6,6,24,False,672,2.325356199639105,std
72,relu,6,6,30,True,672,10.84882351710807,std
73,relu,6,6,30,False,672,2.0846117479668935,std
74,relu,6,6,36,True,672,13.069506582824253,std
75,relu,6,6,36,False,672,2.174667982719991,std
76,relu,6,6,42,True,672,10.689563447644886,std
77,relu,6,6,42,False,672,2.0806720523781284,std
78,relu,6,6,48,True,672,10.302724727612521,std
79,relu,6,6,48,False,672,2.057407481409383,std
80,relu,7,6,6,True,672,5.144675290625387,std
81,relu,7,6,6,False,672,2.319997712002952,std
82,relu,7,6,12,True,672,5.250883237881101,std
83,relu,7,6,12,False,672,2.3470737357913523,std
84,relu,7,6,18,True,672,9.214220765177236,std
85,relu,7,6,18,False,672,2.4213994241269594,std
86,relu,7,6,24,True,672,8.22060064571786,std
87,relu,7,6,24,False,672,2.1201012201484537,std
88,relu,7,6,30,True,672,11.347266527010595,std
89,relu,7,6,30,False,672,2.3082040038193714,std
90,relu,7,6,36,True,672,12.923562850174287,std
91,relu,7,6,36,False,672,2.0007319438491247,std
92,relu,7,6,42,True,672,10.330550768810248,std
93,relu,7,6,42,False,672,2.139448364280427,std
94,relu,7,6,48,True,672,11.236729994122182,std
95,relu,7,6,48,False,672,1.921879815517396,std
96,relu,8,6,6,True,672,4.356771767454778,std
97,relu,8,6,6,False,672,2.236176313565519,std
98,relu,8,6,12,True,672,7.851477426007961,std
99,relu,8,6,12,False,672,2.4092944973941774,std
100,relu,8,6,18,True,672,8.60109278135299,std
101,relu,8,6,18,False,672,2.0150731978590515,std
102,relu,8,6,24,True,672,8.015443191598186,std
103,relu,8,6,24,False,672,2.212419048050667,std
104,relu,8,6,30,True,672,11.156724465749752,std
105,relu,8,6,30,False,672,2.032728599282222,std
106,relu,8,6,36,True,672,12.263666898658725,std
107,relu,8,6,36,False,672,2.159019196843218,std
108,relu,8,6,42,True,672,9.909675523111737,std
109,relu,8,6,42,False,672,2.1486462751465982,std
110,relu,8,6,48,True,672,10.10818824015638,std
111,relu,8,6,48,False,672,2.5020400465642183,std
112,relu,9,6,6,True,672,4.275367471306797,std
113,relu,9,6,6,False,672,2.1129371822784235,std
114,relu,9,6,12,True,672,5.780272650793478,std
115,relu,9,6,12,False,672,2.2007514340765417,std
116,relu,9,6,18,True,672,8.38716095566361,std
117,relu,9,6,18,False,672,2.307866114680021,std
118,relu,9,6,24,True,672,7.96198921180836,std
119,relu,9,6,24,False,672,2.1199111367834456,std
120,relu,9,6,30,True,672,11.762874302756794,std
121,relu,9,6,30,False,672,2.2229754728709756,std
122,relu,9,6,36,True,672,12.601536303952026,std
123,relu,9,6,36,False,672,2.0491752164167103,std
124,relu,9,6,42,True,672,9.798614152598354,std
125,relu,9,6,42,False,672,2.196163780574539,std
126,relu,9,6,48,True,672,10.465041307302025,std
127,relu,9,6,48,False,672,2.2483134399935127,std
128,tanh,2,6,6,True,672,6.365437450165777,std
129,tanh,2,6,6,False,672,3.455002604992253,std
130,tanh,2,6,12,True,672,9.420159419069366,std
131,tanh,2,6,12,False,672,3.0642526805904864,std
132,tanh,2,6,18,True,672,10.004725360651948,std
133,tanh,2,6,18,False,672,2.5354518712718157,std
134,tanh,2,6,24,True,672,8.590416556765286,std
135,tanh,2,6,24,False,672,2.457460954808713,std
136,tanh,2,6,30,True,672,11.950320297854102,std
137,tanh,2,6,30,False,672,2.482426970529049,std
138,tanh,2,6,36,True,672,11.663866290542952,std
139,tanh,2,6,36,False,672,2.2321752056058237,std
140,tanh,2,6,42,True,672,11.834399193567378,std
141,tanh,2,6,42,False,672,2.3827166219635023,std
142,tanh,2,6,48,True,672,11.377401506392827,std
143,tanh,2,6,48,False,672,2.527223902233565,std
144,tanh,3,6,6,True,672,6.993502948671141,std
145,tanh,3,6,6,False,672,3.1167475118168357,std
146,tanh,3,6,12,True,672,6.286320111253646,std
147,tanh,3,6,12,False,672,2.087530173261526,std
148,tanh,3,6,18,True,672,10.158024421069298,std
149,tanh,3,6,18,False,672,2.270834845643876,std
