,activation,filters,imfs,lags,maxpool,timesteps,score,preprocess
0,relu,2,2,6,True,336,6.9542828936660195,std
1,relu,2,2,6,False,336,2.8224027873101574,std
2,relu,2,2,12,True,336,9.015539258025823,std
3,relu,2,2,12,False,336,5.142311136903227,std
4,relu,2,2,18,True,336,11.670465087821727,std
5,relu,2,2,18,False,336,3.979593581969611,std
6,relu,2,2,24,True,336,10.465963216583658,std
7,relu,2,2,24,False,336,3.4644900117492234,std
8,relu,2,2,30,True,336,11.526844555878974,std
9,relu,2,2,30,False,336,4.144483940849428,std
10,relu,2,2,36,True,336,11.854207390710323,std
11,relu,2,2,36,False,336,3.872307598689901,std
12,relu,2,2,42,True,336,11.254950528390832,std
13,relu,2,2,42,False,336,3.427661078325241,std
14,relu,2,2,48,True,336,11.184353760188326,std
15,relu,2,2,48,False,336,4.704803556027877,std
16,relu,3,2,6,True,336,7.401896040136011,std
17,relu,3,2,6,False,336,4.041245993899111,std
18,relu,3,2,12,True,336,9.191828193110382,std
19,relu,3,2,12,False,336,4.214989336686824,std
20,relu,3,2,18,True,336,10.9041371841564,std
21,relu,3,2,18,False,336,3.507361884766093,std
22,relu,3,2,24,True,336,9.780024582893168,std
23,relu,3,2,24,False,336,3.0900759511218214,std
24,relu,3,2,30,True,336,11.021072789682135,std
25,relu,3,2,30,False,336,3.0403204731288307,std
26,relu,3,2,36,True,336,10.981747298246507,std
27,relu,3,2,36,False,336,3.1356376137954403,std
28,relu,3,2,42,True,336,10.084870313489429,std
29,relu,3,2,42,False,336,3.088863785487339,std
30,relu,3,2,48,True,336,10.477702468923022,std
31,relu,3,2,48,False,336,3.1191862852742465,std
32,relu,4,2,6,True,336,5.595449882208212,std
33,relu,4,2,6,False,336,2.9005990713703014,std
34,relu,4,2,12,True,336,8.097430338862209,std
35,relu,4,2,12,False,336,2.771317140368662,std
36,relu,4,2,18,True,336,9.797339345448771,std
37,relu,4,2,18,False,336,2.9695327180471858,std
38,relu,4,2,24,True,336,7.9627429217584655,std
39,relu,4,2,24,False,336,3.1472703373482345,std
40,relu,4,2,30,True,336,10.25329172379358,std
41,relu,4,2,30,False,336,2.963028909941422,std
42,relu,4,2,36,True,336,10.753082885051315,std
43,relu,4,2,36,False,336,3.0926676154501034,std
44,relu,4,2,42,True,336,8.787704008107895,std
45,relu,4,2,42,False,336,2.62884189355063,std
46,relu,4,2,48,True,336,9.279874683167114,std
47,relu,4,2,48,False,336,3.1772836252368672,std
48,relu,5,2,6,True,336,5.825028359698993,std
