,activation,filters,imfs,lags,maxpool,timesteps,score,preprocess
0,relu,2,4,6,True,336,8.985665054243801,std
1,relu,2,4,6,False,336,4.904462825513325,std
2,relu,2,4,12,True,336,8.287473678829535,std
3,relu,2,4,12,False,336,3.4213121797167103,std
4,relu,2,4,18,True,336,11.63596692111878,std
5,relu,2,4,18,False,336,3.6038866435419536,std
6,relu,2,4,24,True,336,10.481761169513478,std
7,relu,2,4,24,False,336,2.9491850617751654,std
8,relu,2,4,30,True,336,11.964834294003962,std
9,relu,2,4,30,False,336,3.0108138832060956,std
10,relu,2,4,36,True,336,12.3756096702354,std
11,relu,2,4,36,False,336,4.6175638178749745,std
12,relu,2,4,42,True,336,11.885539595793405,std
13,relu,2,4,42,False,336,3.1396433629622265,std
14,relu,2,4,48,True,336,11.451480797693398,std
15,relu,2,4,48,False,336,4.402776223804575,std
16,relu,3,4,6,True,336,8.090797470788209,std
17,relu,3,4,6,False,336,3.284127426791858,std
18,relu,3,4,12,True,336,8.680954767739282,std
19,relu,3,4,12,False,336,2.7534431854279573,std
20,relu,3,4,18,True,336,11.061294589673146,std
21,relu,3,4,18,False,336,2.602338513511978,std
22,relu,3,4,24,True,336,9.050882850205705,std
23,relu,3,4,24,False,336,2.3272871085571647,std
24,relu,3,4,30,True,336,11.18335531177006,std
25,relu,3,4,30,False,336,2.414260593516612,std
26,relu,3,4,36,True,336,11.459525411496735,std
27,relu,3,4,36,False,336,2.6676172327103114,std
28,relu,3,4,42,True,336,11.381313814976556,std
29,relu,3,4,42,False,336,2.5211103765504115,std
30,relu,3,4,48,True,336,11.654822339057576,std
31,relu,3,4,48,False,336,2.3576472444453227,std
32,relu,4,4,6,True,336,5.450277453288616,std
33,relu,4,4,6,False,336,2.6074228355922155,std
34,relu,4,4,12,True,336,7.1542962304761595,std
35,relu,4,4,12,False,336,2.3744932031404304,std
36,relu,4,4,18,True,336,10.09929386074377,std
37,relu,4,4,18,False,336,2.628695141869584,std
38,relu,4,4,24,True,336,8.238088672214749,std
39,relu,4,4,24,False,336,2.47669073781009,std
40,relu,4,4,30,True,336,10.71096757279531,std
41,relu,4,4,30,False,336,2.321595796174306,std
42,relu,4,4,36,True,336,11.770057359192837,std
43,relu,4,4,36,False,336,2.4837672217739306,std
44,relu,4,4,42,True,336,10.326472338265416,std
45,relu,4,4,42,False,336,2.3523114843273722,std
46,relu,4,4,48,True,336,10.697528134699459,std
47,relu,4,4,48,False,336,2.815790811569027,std
48,relu,5,4,6,True,336,5.322238782196541,std
49,relu,5,4,6,False,336,2.0815082279269044,std
50,relu,5,4,12,True,336,6.842092625139444,std
51,relu,5,4,12,False,336,2.292462398389218,std
52,relu,5,4,18,True,336,10.774178507407948,std
53,relu,5,4,18,False,336,2.3021702627363294,std
54,relu,5,4,24,True,336,8.156741404818064,std
55,relu,5,4,24,False,336,2.2615500448334087,std
56,relu,5,4,30,True,336,10.555609838958327,std
57,relu,5,4,30,False,336,2.105077271493983,std
58,relu,5,4,36,True,336,10.57559261035799,std
59,relu,5,4,36,False,336,2.0266408272745466,std
60,relu,5,4,42,True,336,9.96202279537934,std
61,relu,5,4,42,False,336,2.3571868143048267,std
62,relu,5,4,48,True,336,10.777815032794553,std
63,relu,5,4,48,False,336,2.4586487926431113,std
64,relu,6,4,6,True,336,5.0978204443601784,std
65,relu,6,4,6,False,336,2.261623625902888,std
66,relu,6,4,12,True,336,6.5229563437906295,std
67,relu,6,4,12,False,336,2.1064719269917176,std
68,relu,6,4,18,True,336,10.244138130872376,std
69,relu,6,4,18,False,336,2.0101269200906193,std
70,relu,6,4,24,True,336,6.944150194636673,std
71,relu,6,4,24,False,336,2.5055677385579496,std
72,relu,6,4,30,True,336,10.379770693717488,std
73,relu,6,4,30,False,336,2.3069701707687735,std
74,relu,6,4,36,True,336,11.937773308955038,std
75,relu,6,4,36,False,336,2.2056984595412414,std
76,relu,6,4,42,True,336,10.813622450867177,std
77,relu,6,4,42,False,336,2.1726564647580346,std
78,relu,6,4,48,True,336,11.048494372253344,std
79,relu,6,4,48,False,336,2.591707885503104,std
