,activation,filters,imfs,lags,maxpool,timesteps,score,preprocess
0,relu,2,6,6,True,672,12.75030891216483,minmax1
1,relu,2,6,6,False,672,9.479101345225544,minmax1
2,relu,2,6,12,True,672,12.09161751507863,minmax1
3,relu,2,6,12,False,672,9.259666925884085,minmax1
4,relu,2,6,18,True,672,11.531275851428134,minmax1
5,relu,2,6,18,False,672,9.018836224721587,minmax1
6,relu,2,6,24,True,672,11.294996454467597,minmax1
7,relu,2,6,24,False,672,5.763004787099364,minmax1
8,relu,2,6,30,True,672,11.612632516275006,minmax1
9,relu,2,6,30,False,672,3.6796130540186973,minmax1
10,relu,2,6,36,True,672,11.70804035682289,minmax1
11,relu,2,6,36,False,672,8.84196136250569,minmax1
12,relu,2,6,42,True,672,11.485472797540973,minmax1
13,relu,2,6,42,False,672,6.7115351508497,minmax1
14,relu,2,6,48,True,672,11.595156193643646,minmax1
15,relu,2,6,48,False,672,8.739610797115851,minmax1
16,relu,3,6,6,True,672,9.973796120391711,minmax1
17,relu,3,6,6,False,672,10.351907905060592,minmax1
18,relu,3,6,12,True,672,11.888280416816194,minmax1
19,relu,3,6,12,False,672,3.6254287798041234,minmax1
20,relu,3,6,18,True,672,11.974466334278196,minmax1
21,relu,3,6,18,False,672,6.9000383133167045,minmax1
22,relu,3,6,24,True,672,12.134250137503587,minmax1
23,relu,3,6,24,False,672,7.016703762843731,minmax1
24,relu,3,6,30,True,672,11.552370639611361,minmax1
25,relu,3,6,30,False,672,4.38999045900599,minmax1
26,relu,3,6,36,True,672,11.8187484055404,minmax1
27,relu,3,6,36,False,672,4.6351592208488785,minmax1
28,relu,3,6,42,True,672,11.516703422474741,minmax1
29,relu,3,6,42,False,672,4.1148504796433505,minmax1
30,relu,3,6,48,True,672,11.594802238607771,minmax1
31,relu,3,6,48,False,672,6.0742727070449805,minmax1
32,relu,4,6,6,True,672,11.250462759918145,minmax1
33,relu,4,6,6,False,672,6.974207381474929,minmax1
34,relu,4,6,12,True,672,8.31628581876886,minmax1
35,relu,4,6,12,False,672,5.921981187435162,minmax1
36,relu,4,6,18,True,672,11.311818252215858,minmax1
