,activation,filters,imfs,lags,maxpool,timesteps,score,preprocess
0,relu,2,8,6,True,672,7.543226473767542,std
1,relu,2,8,6,False,672,3.95934544302918,std
2,relu,2,8,12,True,672,9.33242171679477,std
3,relu,2,8,12,False,672,3.908618520283877,std
4,relu,2,8,18,True,672,10.24280040688745,std
5,relu,2,8,18,False,672,3.7252124555470094,std
6,relu,2,8,24,True,672,8.873497707371836,std
7,relu,2,8,24,False,672,3.579942328319076,std
8,relu,2,8,30,True,672,11.760556861430754,std
9,relu,2,8,30,False,672,3.59789393941657,std
10,relu,2,8,36,True,672,11.878785697456937,std
11,relu,2,8,36,False,672,2.991752686581166,std
12,relu,2,8,42,True,672,11.711464047666674,std
13,relu,2,8,42,False,672,2.8451661282074787,std
14,relu,2,8,48,True,672,11.382663147523932,std
15,relu,2,8,48,False,672,3.1720009522299386,std
16,relu,3,8,6,True,672,5.653337761302278,std
17,relu,3,8,6,False,672,3.6483667898261034,std
18,relu,3,8,12,True,672,9.154294081520485,std
19,relu,3,8,12,False,672,2.650401893283331,std
20,relu,3,8,18,True,672,10.463083505381228,std
21,relu,3,8,18,False,672,2.571834153106031,std
22,relu,3,8,24,True,672,10.002151136210866,std
23,relu,3,8,24,False,672,3.829181147484384,std
24,relu,3,8,30,True,672,10.21254457871099,std
25,relu,3,8,30,False,672,2.9645260183471276,std
26,relu,3,8,36,True,672,11.434253639464805,std
27,relu,3,8,36,False,672,3.8564226599891134,std
28,relu,3,8,42,True,672,10.376436835509782,std
29,relu,3,8,42,False,672,3.775711292257911,std
30,relu,3,8,48,True,672,10.309114712284046,std
31,relu,3,8,48,False,672,4.480179102313967,std
32,relu,4,8,6,True,672,5.274190223038825,std
33,relu,4,8,6,False,672,2.335279546687822,std
34,relu,4,8,12,True,672,7.277204853775348,std
35,relu,4,8,12,False,672,2.678446612396488,std
36,relu,4,8,18,True,672,8.793122620425162,std
37,relu,4,8,18,False,672,2.4911039093005303,std
38,relu,4,8,24,True,672,10.008349763965901,std
39,relu,4,8,24,False,672,2.9092133181815103,std
40,relu,4,8,30,True,672,11.000655096389444,std
41,relu,4,8,30,False,672,2.9282616816014877,std
42,relu,4,8,36,True,672,11.26304432209164,std
43,relu,4,8,36,False,672,2.7585187720651256,std
44,relu,4,8,42,True,672,9.765791946087548,std
45,relu,4,8,42,False,672,2.8546649863772746,std
46,relu,4,8,48,True,672,10.837306631559988,std
47,relu,4,8,48,False,672,3.5330874293821717,std
48,relu,5,8,6,True,672,6.477640143816172,std
49,relu,5,8,6,False,672,2.3544170375660896,std
50,relu,5,8,12,True,672,6.501766686656993,std
51,relu,5,8,12,False,672,2.6841639858816992,std
52,relu,5,8,18,True,672,9.446982311072572,std
53,relu,5,8,18,False,672,2.220886333159047,std
54,relu,5,8,24,True,672,7.576357611566389,std
55,relu,5,8,24,False,672,2.219235227549488,std
56,relu,5,8,30,True,672,9.952726523371838,std
57,relu,5,8,30,False,672,2.0791413924239666,std
58,relu,5,8,36,True,672,11.077392057413059,std
59,relu,5,8,36,False,672,2.277632004854773,std
60,relu,5,8,42,True,672,9.586372129023392,std
61,relu,5,8,42,False,672,2.2532375554036075,std
62,relu,5,8,48,True,672,9.57255859837814,std
63,relu,5,8,48,False,672,2.3809515827310617,std
64,relu,6,8,6,True,672,5.349845067534917,std
65,relu,6,8,6,False,672,2.86324665631112,std
66,relu,6,8,12,True,672,5.83782622981785,std
67,relu,6,8,12,False,672,2.455851038004347,std
68,relu,6,8,18,True,672,9.160861223412468,std
69,relu,6,8,18,False,672,2.4185284272253056,std
70,relu,6,8,24,True,672,8.18354072153173,std
71,relu,6,8,24,False,672,2.2478022243051683,std
72,relu,6,8,30,True,672,9.654849841310137,std
73,relu,6,8,30,False,672,2.596653754137795,std
74,relu,6,8,36,True,672,10.690722918111517,std
75,relu,6,8,36,False,672,2.783321655418903,std
76,relu,6,8,42,True,672,9.63988254227148,std
77,relu,6,8,42,False,672,2.247075040178229,std
78,relu,6,8,48,True,672,9.290773119772629,std
79,relu,6,8,48,False,672,2.4660510955625297,std
80,relu,7,8,6,True,672,4.660493022472594,std
81,relu,7,8,6,False,672,2.3581026721558533,std
82,relu,7,8,12,True,672,5.575668345116668,std
83,relu,7,8,12,False,672,2.200980985321359,std
84,relu,7,8,18,True,672,8.64499702223676,std
85,relu,7,8,18,False,672,2.5182379203640055,std
86,relu,7,8,24,True,672,7.501979302606415,std
87,relu,7,8,24,False,672,2.1624177106175066,std
88,relu,7,8,30,True,672,9.513590553314495,std
89,relu,7,8,30,False,672,2.4539913018748853,std
90,relu,7,8,36,True,672,11.02062364891619,std
91,relu,7,8,36,False,672,2.3109173849382043,std
92,relu,7,8,42,True,672,9.178134925695385,std
93,relu,7,8,42,False,672,2.1680962663865895,std
94,relu,7,8,48,True,672,10.856967229443004,std
95,relu,7,8,48,False,672,2.0477878627597006,std
96,relu,8,8,6,True,672,4.546388455055945,std
97,relu,8,8,6,False,672,2.3370282007113907,std
98,relu,8,8,12,True,672,7.432884314952627,std
99,relu,8,8,12,False,672,2.4289580960478134,std
100,relu,8,8,18,True,672,8.852963710979244,std
101,relu,8,8,18,False,672,2.17113881527755,std
102,relu,8,8,24,True,672,8.0008833834543,std
103,relu,8,8,24,False,672,2.044290870648402,std
104,relu,8,8,30,True,672,10.782506161211884,std
105,relu,8,8,30,False,672,2.108946841801826,std
106,relu,8,8,36,True,672,10.928198658504908,std
107,relu,8,8,36,False,672,2.0108187075402957,std
108,relu,8,8,42,True,672,9.53173098721308,std
109,relu,8,8,42,False,672,2.14518057731968,std
110,relu,8,8,48,True,672,9.11934148032128,std
111,relu,8,8,48,False,672,2.279938321000735,std
112,relu,9,8,6,True,672,4.416158493384174,std
113,relu,9,8,6,False,672,2.450980645966289,std
114,relu,9,8,12,True,672,5.603352431466006,std
115,relu,9,8,12,False,672,2.370838614420547,std
116,relu,9,8,18,True,672,7.923928025435705,std
117,relu,9,8,18,False,672,2.16183448922826,std
118,relu,9,8,24,True,672,7.8285980410392035,std
119,relu,9,8,24,False,672,2.2236539032919893,std
120,relu,9,8,30,True,672,9.978358590834485,std
121,relu,9,8,30,False,672,2.319826804977268,std
122,relu,9,8,36,True,672,11.294853891332064,std
123,relu,9,8,36,False,672,2.3984740073108886,std
124,relu,9,8,42,True,672,9.018376153007557,std
125,relu,9,8,42,False,672,2.246832749303106,std
126,relu,9,8,48,True,672,10.561025118454884,std
127,relu,9,8,48,False,672,2.132029844089648,std
128,tanh,2,8,6,True,672,6.7676374628414,std
129,tanh,2,8,6,False,672,2.941441532630001,std
130,tanh,2,8,12,True,672,7.853178871773938,std
131,tanh,2,8,12,False,672,2.893390999076795,std
132,tanh,2,8,18,True,672,9.296930004032395,std
133,tanh,2,8,18,False,672,2.680601546896855,std
134,tanh,2,8,24,True,672,8.16443482948316,std
135,tanh,2,8,24,False,672,2.613449379830299,std
136,tanh,2,8,30,True,672,10.60005256916959,std
137,tanh,2,8,30,False,672,2.824618532202875,std
138,tanh,2,8,36,True,672,11.728934272285196,std
139,tanh,2,8,36,False,672,2.5022846510377454,std
140,tanh,2,8,42,True,672,11.651965936501636,std
141,tanh,2,8,42,False,672,2.4647739220105453,std
142,tanh,2,8,48,True,672,10.838030968795238,std
143,tanh,2,8,48,False,672,2.6223468570636563,std
144,tanh,3,8,6,True,672,5.513459160520579,std
145,tanh,3,8,6,False,672,2.559315087369489,std
146,tanh,3,8,12,True,672,7.711477519738693,std
147,tanh,3,8,12,False,672,2.1867057706362667,std
148,tanh,3,8,18,True,672,9.549409988847591,std
149,tanh,3,8,18,False,672,2.462401515507522,std
150,tanh,3,8,24,True,672,9.825530265809492,std
151,tanh,3,8,24,False,672,2.3608472669954343,std
152,tanh,3,8,30,True,672,9.892222738912455,std
153,tanh,3,8,30,False,672,2.227327300996247,std
154,tanh,3,8,36,True,672,10.933539406405131,std
155,tanh,3,8,36,False,672,2.0696209454469794,std
156,tanh,3,8,42,True,672,9.718544859278348,std
157,tanh,3,8,42,False,672,2.363124455457308,std
158,tanh,3,8,48,True,672,9.469767879465332,std
159,tanh,3,8,48,False,672,2.546278392084042,std
160,tanh,4,8,6,True,672,5.1693314053382045,std
161,tanh,4,8,6,False,672,2.080716836961375,std
162,tanh,4,8,12,True,672,6.224989780726447,std
163,tanh,4,8,12,False,672,1.9869162017359872,std
164,tanh,4,8,18,True,672,8.329337765124095,std
165,tanh,4,8,18,False,672,2.088628309112131,std
166,tanh,4,8,24,True,672,7.987767504621193,std
167,tanh,4,8,24,False,672,2.1727410638166007,std
168,tanh,4,8,30,True,672,9.66471014431431,std
169,tanh,4,8,30,False,672,2.193470010204876,std
170,tanh,4,8,36,True,672,10.839931923939226,std
171,tanh,4,8,36,False,672,1.9949755167912493,std
172,tanh,4,8,42,True,672,8.58404294428227,std
173,tanh,4,8,42,False,672,2.052292734880852,std
174,tanh,4,8,48,True,672,9.578798568127189,std
175,tanh,4,8,48,False,672,2.1267895604036675,std
176,tanh,5,8,6,True,672,5.35864709572621,std
177,tanh,5,8,6,False,672,2.2067481867861773,std
178,tanh,5,8,12,True,672,5.99133170872858,std
179,tanh,5,8,12,False,672,2.08006922665325,std
180,tanh,5,8,18,True,672,8.394916419734878,std
181,tanh,5,8,18,False,672,2.075768625203318,std
182,tanh,5,8,24,True,672,6.995320471492971,std
183,tanh,5,8,24,False,672,2.0368158907198866,std
184,tanh,5,8,30,True,672,9.04965487673351,std
185,tanh,5,8,30,False,672,1.8098147678293803,std
186,tanh,5,8,36,True,672,10.208162992625422,std
187,tanh,5,8,36,False,672,1.9206769732148647,std
188,tanh,5,8,42,True,672,8.482162453793277,std
189,tanh,5,8,42,False,672,1.9254807828486906,std
190,tanh,5,8,48,True,672,8.914644521907176,std
191,tanh,5,8,48,False,672,1.9157817266001034,std
192,tanh,6,8,6,True,672,4.863138462281517,std
193,tanh,6,8,6,False,672,2.002261230937574,std
194,tanh,6,8,12,True,672,5.539967341226735,std
195,tanh,6,8,12,False,672,1.9473235096042378,std
196,tanh,6,8,18,True,672,8.13726938277381,std
197,tanh,6,8,18,False,672,2.0307788891313057,std
198,tanh,6,8,24,True,672,7.362649169689908,std
199,tanh,6,8,24,False,672,1.9110182285712833,std
200,tanh,6,8,30,True,672,9.36387698642511,std
201,tanh,6,8,30,False,672,1.8310376368303727,std
202,tanh,6,8,36,True,672,10.065765573548829,std
203,tanh,6,8,36,False,672,1.7973729628313178,std
204,tanh,6,8,42,True,672,8.311749425255904,std
205,tanh,6,8,42,False,672,1.8769709896898619,std
206,tanh,6,8,48,True,672,8.557023250349179,std
207,tanh,6,8,48,False,672,1.8724847573177794,std
208,tanh,7,8,6,True,672,4.451388056883664,std
209,tanh,7,8,6,False,672,1.9191590518189188,std
210,tanh,7,8,12,True,672,5.253475229175168,std
211,tanh,7,8,12,False,672,1.7900908543789698,std
212,tanh,7,8,18,True,672,8.113021496019323,std
213,tanh,7,8,18,False,672,1.7998306177965355,std
214,tanh,7,8,24,True,672,6.7241761472773,std
215,tanh,7,8,24,False,672,1.8297047747661008,std
216,tanh,7,8,30,True,672,8.88283253625648,std
217,tanh,7,8,30,False,672,1.8379015520919972,std
218,tanh,7,8,36,True,672,10.316874227416982,std
219,tanh,7,8,36,False,672,1.7886890782516933,std
220,tanh,7,8,42,True,672,8.58889675889635,std
221,tanh,7,8,42,False,672,1.8686453414190787,std
222,tanh,7,8,48,True,672,8.943654173550035,std
223,tanh,7,8,48,False,672,1.8902765205844998,std
224,tanh,8,8,6,True,672,4.696873843058292,std
225,tanh,8,8,6,False,672,1.8553649975162412,std
226,tanh,8,8,12,True,672,6.514997406595552,std
227,tanh,8,8,12,False,672,1.7863789454033103,std
228,tanh,8,8,18,True,672,7.80535343909271,std
229,tanh,8,8,18,False,672,1.8128681723111855,std
230,tanh,8,8,24,True,672,7.417928711364818,std
231,tanh,8,8,24,False,672,1.7562574665383568,std
