,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,2,mean_squared_error,10,1,sigmoid,3.035135386995361,48,minmax2
1,tanh,1200,2,mean_squared_error,12,1,sigmoid,3.980906475275138,48,minmax2
2,tanh,1200,2,mean_squared_error,14,1,sigmoid,2.429469899430726,48,minmax2
3,tanh,1200,2,mean_squared_error,16,1,sigmoid,2.3003626240122323,48,minmax2
4,tanh,1200,2,mean_squared_error,18,1,sigmoid,2.045255889639625,48,minmax2
5,tanh,1200,2,mean_squared_error,20,1,sigmoid,3.0213850300549767,48,minmax2
6,tanh,1200,2,mean_squared_error,22,1,sigmoid,2.2302701018677324,48,minmax2
7,tanh,1200,2,mean_squared_error,24,1,sigmoid,1.9427509775928744,48,minmax2
8,tanh,1200,2,mean_squared_error,26,1,sigmoid,1.721642009000053,48,minmax2
9,tanh,1200,2,mean_squared_error,28,1,sigmoid,1.9886825223822913,48,minmax2
10,tanh,1200,2,mean_squared_error,30,1,sigmoid,1.77302098800445,48,minmax2
11,tanh,1200,2,mean_squared_error,32,1,sigmoid,1.9149017285731373,48,minmax2
12,sigmoid,1200,2,mean_squared_error,10,1,sigmoid,7.241484760123397,48,minmax2
13,sigmoid,1200,2,mean_squared_error,12,1,sigmoid,3.1439810518087574,48,minmax2
14,sigmoid,1200,2,mean_squared_error,14,1,sigmoid,6.5444802484591715,48,minmax2
15,sigmoid,1200,2,mean_squared_error,16,1,sigmoid,3.1967708106182724,48,minmax2
16,sigmoid,1200,2,mean_squared_error,18,1,sigmoid,6.390509493216245,48,minmax2
17,sigmoid,1200,2,mean_squared_error,20,1,sigmoid,8.088730099162115,48,minmax2
18,sigmoid,1200,2,mean_squared_error,22,1,sigmoid,2.6626698553823136,48,minmax2
19,sigmoid,1200,2,mean_squared_error,24,1,sigmoid,4.245971359739147,48,minmax2
20,sigmoid,1200,2,mean_squared_error,26,1,sigmoid,2.8006082583975536,48,minmax2
21,sigmoid,1200,2,mean_squared_error,28,1,sigmoid,5.486459878792046,48,minmax2
22,sigmoid,1200,2,mean_squared_error,30,1,sigmoid,3.680181679930618,48,minmax2
23,sigmoid,1200,2,mean_squared_error,32,1,sigmoid,6.897665353198271,48,minmax2
