,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,3,mean_squared_error,10,1,sigmoid,2.991966848009581,168,minmax2
1,tanh,1200,3,mean_squared_error,12,1,sigmoid,3.5967779228379677,168,minmax2
2,tanh,1200,3,mean_squared_error,14,1,sigmoid,3.33169185933328,168,minmax2
3,tanh,1200,3,mean_squared_error,16,1,sigmoid,3.718101576936152,168,minmax2
4,tanh,1200,3,mean_squared_error,18,1,sigmoid,2.219860818105892,168,minmax2
5,tanh,1200,3,mean_squared_error,20,1,sigmoid,3.262856478876945,168,minmax2
6,tanh,1200,3,mean_squared_error,22,1,sigmoid,2.993011606146112,168,minmax2
7,tanh,1200,3,mean_squared_error,24,1,sigmoid,2.563986906940002,168,minmax2
8,tanh,1200,3,mean_squared_error,26,1,sigmoid,2.346706039042969,168,minmax2
9,tanh,1200,3,mean_squared_error,28,1,sigmoid,1.976050630254692,168,minmax2
10,tanh,1200,3,mean_squared_error,30,1,sigmoid,1.926373699401732,168,minmax2
11,tanh,1200,3,mean_squared_error,32,1,sigmoid,1.94631795138275,168,minmax2
12,sigmoid,1200,3,mean_squared_error,10,1,sigmoid,6.568309996603767,168,minmax2
13,sigmoid,1200,3,mean_squared_error,12,1,sigmoid,2.9482815645017295,168,minmax2
14,sigmoid,1200,3,mean_squared_error,14,1,sigmoid,5.796306060523381,168,minmax2
15,sigmoid,1200,3,mean_squared_error,16,1,sigmoid,2.9185861722011928,168,minmax2
16,sigmoid,1200,3,mean_squared_error,18,1,sigmoid,5.347030171241758,168,minmax2
17,sigmoid,1200,3,mean_squared_error,20,1,sigmoid,6.97401308758803,168,minmax2
18,sigmoid,1200,3,mean_squared_error,22,1,sigmoid,2.5956586349823367,168,minmax2
19,sigmoid,1200,3,mean_squared_error,24,1,sigmoid,3.6608979235899053,168,minmax2
20,sigmoid,1200,3,mean_squared_error,26,1,sigmoid,2.6774699463531326,168,minmax2
21,sigmoid,1200,3,mean_squared_error,28,1,sigmoid,4.663398198336913,168,minmax2
22,sigmoid,1200,3,mean_squared_error,30,1,sigmoid,3.162143508381093,168,minmax2
23,sigmoid,1200,3,mean_squared_error,32,1,sigmoid,5.91144371699095,168,minmax2
