,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,8,mean_squared_error,10,1,sigmoid,2.269601812574692,48,minmax2
1,tanh,1200,8,mean_squared_error,12,1,sigmoid,4.720092053710658,48,minmax2
2,tanh,1200,8,mean_squared_error,14,1,sigmoid,2.2993488723827817,48,minmax2
3,tanh,1200,8,mean_squared_error,16,1,sigmoid,2.3493705286884516,48,minmax2
4,tanh,1200,8,mean_squared_error,18,1,sigmoid,2.4968408950717333,48,minmax2
5,tanh,1200,8,mean_squared_error,20,1,sigmoid,2.369156019739069,48,minmax2
6,tanh,1200,8,mean_squared_error,22,1,sigmoid,2.2559461070815705,48,minmax2
7,tanh,1200,8,mean_squared_error,24,1,sigmoid,1.7902340189576678,48,minmax2
8,tanh,1200,8,mean_squared_error,26,1,sigmoid,1.769035659010402,48,minmax2
9,tanh,1200,8,mean_squared_error,28,1,sigmoid,2.0661771184512374,48,minmax2
10,tanh,1200,8,mean_squared_error,30,1,sigmoid,1.8120540607442452,48,minmax2
11,tanh,1200,8,mean_squared_error,32,1,sigmoid,1.9924169327795096,48,minmax2
12,sigmoid,1200,8,mean_squared_error,10,1,sigmoid,6.22328149778559,48,minmax2
13,sigmoid,1200,8,mean_squared_error,12,1,sigmoid,3.3381160662288227,48,minmax2
14,sigmoid,1200,8,mean_squared_error,14,1,sigmoid,6.39865214683627,48,minmax2
15,sigmoid,1200,8,mean_squared_error,16,1,sigmoid,3.2052112558892607,48,minmax2
16,sigmoid,1200,8,mean_squared_error,18,1,sigmoid,6.483103360455628,48,minmax2
17,sigmoid,1200,8,mean_squared_error,20,1,sigmoid,8.003537448372219,48,minmax2
18,sigmoid,1200,8,mean_squared_error,22,1,sigmoid,2.8147837593406626,48,minmax2
19,sigmoid,1200,8,mean_squared_error,24,1,sigmoid,2.9718102423070487,48,minmax2
20,sigmoid,1200,8,mean_squared_error,26,1,sigmoid,2.753818012144239,48,minmax2
21,sigmoid,1200,8,mean_squared_error,28,1,sigmoid,4.813534894111781,48,minmax2
22,sigmoid,1200,8,mean_squared_error,30,1,sigmoid,3.2373082973009724,48,minmax2
23,sigmoid,1200,8,mean_squared_error,32,1,sigmoid,7.082355792928749,48,minmax2
