,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.4707480272348206,24,minmax2
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,3.7379549521674154,24,minmax2
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,3.0134143746026796,24,minmax2
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,2.534563567397768,24,minmax2
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,2.3015595706555447,24,minmax2
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,2.695739467181814,24,minmax2
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,2.299035018464299,24,minmax2
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,2.3027685954489927,24,minmax2
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,1.9011645556084147,24,minmax2
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,1.9604544171681324,24,minmax2
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,1.7040516302033346,24,minmax2
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.8664239433393046,24,minmax2
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,5.308583330477914,24,minmax2
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,2.824307608968819,24,minmax2
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,5.145392613038092,24,minmax2
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,2.938693995035148,24,minmax2
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,4.682269162066324,24,minmax2
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,5.910861367780339,24,minmax2
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,2.653423964510067,24,minmax2
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,3.3365368872468473,24,minmax2
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,2.7803047265114076,24,minmax2
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,4.014008221396249,24,minmax2
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,3.2455822389725593,24,minmax2
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,5.171271540442824,24,minmax2
