,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,6,mean_squared_error,10,1,sigmoid,2.2298699316785373,168,minmax2
1,tanh,1200,6,mean_squared_error,12,1,sigmoid,2.9644474501394837,168,minmax2
2,tanh,1200,6,mean_squared_error,14,1,sigmoid,2.521022246792843,168,minmax2
3,tanh,1200,6,mean_squared_error,16,1,sigmoid,2.689860548434643,168,minmax2
4,tanh,1200,6,mean_squared_error,18,1,sigmoid,2.1697639243012277,168,minmax2
5,tanh,1200,6,mean_squared_error,20,1,sigmoid,2.356693434923085,168,minmax2
6,tanh,1200,6,mean_squared_error,22,1,sigmoid,2.068744854678033,168,minmax2
7,tanh,1200,6,mean_squared_error,24,1,sigmoid,2.193857232116222,168,minmax2
8,tanh,1200,6,mean_squared_error,26,1,sigmoid,1.9271196811167102,168,minmax2
9,tanh,1200,6,mean_squared_error,28,1,sigmoid,2.199586785371605,168,minmax2
10,tanh,1200,6,mean_squared_error,30,1,sigmoid,1.724022252753958,168,minmax2
11,tanh,1200,6,mean_squared_error,32,1,sigmoid,1.77646004011306,168,minmax2
12,sigmoid,1200,6,mean_squared_error,10,1,sigmoid,6.771076911890405,168,minmax2
13,sigmoid,1200,6,mean_squared_error,12,1,sigmoid,3.1017738424538357,168,minmax2
14,sigmoid,1200,6,mean_squared_error,14,1,sigmoid,6.091964142459184,168,minmax2
15,sigmoid,1200,6,mean_squared_error,16,1,sigmoid,3.040202987464066,168,minmax2
16,sigmoid,1200,6,mean_squared_error,18,1,sigmoid,6.145423999456966,168,minmax2
17,sigmoid,1200,6,mean_squared_error,20,1,sigmoid,7.88198769170241,168,minmax2
18,sigmoid,1200,6,mean_squared_error,22,1,sigmoid,2.690206090632742,168,minmax2
19,sigmoid,1200,6,mean_squared_error,24,1,sigmoid,3.9767727491390574,168,minmax2
20,sigmoid,1200,6,mean_squared_error,26,1,sigmoid,2.735840217081087,168,minmax2
21,sigmoid,1200,6,mean_squared_error,28,1,sigmoid,5.575214734208877,168,minmax2
22,sigmoid,1200,6,mean_squared_error,30,1,sigmoid,3.5181632127370683,168,minmax2
23,sigmoid,1200,6,mean_squared_error,32,1,sigmoid,6.949080569911809,168,minmax2
