,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,6,mean_squared_error,10,1,sigmoid,3.117185582346978,24,minmax2
1,tanh,1200,6,mean_squared_error,12,1,sigmoid,4.807307059438686,24,minmax2
2,tanh,1200,6,mean_squared_error,14,1,sigmoid,2.410087230439618,24,minmax2
3,tanh,1200,6,mean_squared_error,16,1,sigmoid,2.2758412365344927,24,minmax2
4,tanh,1200,6,mean_squared_error,18,1,sigmoid,2.370737551774445,24,minmax2
5,tanh,1200,6,mean_squared_error,20,1,sigmoid,2.562235243748949,24,minmax2
6,tanh,1200,6,mean_squared_error,22,1,sigmoid,2.449103015032209,24,minmax2
7,tanh,1200,6,mean_squared_error,24,1,sigmoid,1.9725618949743091,24,minmax2
8,tanh,1200,6,mean_squared_error,26,1,sigmoid,1.8159574633027873,24,minmax2
9,tanh,1200,6,mean_squared_error,28,1,sigmoid,2.21026536115958,24,minmax2
10,tanh,1200,6,mean_squared_error,30,1,sigmoid,1.6647641400405215,24,minmax2
11,tanh,1200,6,mean_squared_error,32,1,sigmoid,2.0230233027362075,24,minmax2
12,sigmoid,1200,6,mean_squared_error,10,1,sigmoid,6.877190214892345,24,minmax2
13,sigmoid,1200,6,mean_squared_error,12,1,sigmoid,3.342593499258989,24,minmax2
14,sigmoid,1200,6,mean_squared_error,14,1,sigmoid,6.664919212235169,24,minmax2
15,sigmoid,1200,6,mean_squared_error,16,1,sigmoid,3.4217432377676014,24,minmax2
16,sigmoid,1200,6,mean_squared_error,18,1,sigmoid,6.446753479065486,24,minmax2
17,sigmoid,1200,6,mean_squared_error,20,1,sigmoid,8.067785163018412,24,minmax2
18,sigmoid,1200,6,mean_squared_error,22,1,sigmoid,2.8541624849209946,24,minmax2
19,sigmoid,1200,6,mean_squared_error,24,1,sigmoid,3.6492868718623654,24,minmax2
20,sigmoid,1200,6,mean_squared_error,26,1,sigmoid,2.7693215598891325,24,minmax2
21,sigmoid,1200,6,mean_squared_error,28,1,sigmoid,5.27546674991139,24,minmax2
22,sigmoid,1200,6,mean_squared_error,30,1,sigmoid,3.363333394123382,24,minmax2
23,sigmoid,1200,6,mean_squared_error,32,1,sigmoid,6.9779140431670585,24,minmax2
