,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,2,mean_squared_error,10,1,sigmoid,3.0329033330238344,72,minmax2
1,tanh,1200,2,mean_squared_error,12,1,sigmoid,3.9752850189355264,72,minmax2
2,tanh,1200,2,mean_squared_error,14,1,sigmoid,2.4260818170870504,72,minmax2
3,tanh,1200,2,mean_squared_error,16,1,sigmoid,2.3055175251374735,72,minmax2
4,tanh,1200,2,mean_squared_error,18,1,sigmoid,2.042646833183985,72,minmax2
5,tanh,1200,2,mean_squared_error,20,1,sigmoid,3.024358301215486,72,minmax2
6,tanh,1200,2,mean_squared_error,22,1,sigmoid,2.2326854808913557,72,minmax2
7,tanh,1200,2,mean_squared_error,24,1,sigmoid,1.9453455021037478,72,minmax2
8,tanh,1200,2,mean_squared_error,26,1,sigmoid,1.7236790646612603,72,minmax2
9,tanh,1200,2,mean_squared_error,28,1,sigmoid,1.9896824236469808,72,minmax2
10,tanh,1200,2,mean_squared_error,30,1,sigmoid,1.7713896271039036,72,minmax2
11,tanh,1200,2,mean_squared_error,32,1,sigmoid,1.911352812222267,72,minmax2
12,sigmoid,1200,2,mean_squared_error,10,1,sigmoid,7.241906057864047,72,minmax2
13,sigmoid,1200,2,mean_squared_error,12,1,sigmoid,3.1472379166980633,72,minmax2
14,sigmoid,1200,2,mean_squared_error,14,1,sigmoid,6.54856088635275,72,minmax2
15,sigmoid,1200,2,mean_squared_error,16,1,sigmoid,3.1926097572080896,72,minmax2
16,sigmoid,1200,2,mean_squared_error,18,1,sigmoid,6.381619771267638,72,minmax2
17,sigmoid,1200,2,mean_squared_error,20,1,sigmoid,8.084091897499512,72,minmax2
18,sigmoid,1200,2,mean_squared_error,22,1,sigmoid,2.6666526455458714,72,minmax2
19,sigmoid,1200,2,mean_squared_error,24,1,sigmoid,4.2598360097785495,72,minmax2
20,sigmoid,1200,2,mean_squared_error,26,1,sigmoid,2.8016841931956034,72,minmax2
21,sigmoid,1200,2,mean_squared_error,28,1,sigmoid,5.50948394860897,72,minmax2
22,sigmoid,1200,2,mean_squared_error,30,1,sigmoid,3.6997866437680145,72,minmax2
23,sigmoid,1200,2,mean_squared_error,32,1,sigmoid,6.901627706746728,72,minmax2
