,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,4,mean_squared_error,10,1,sigmoid,2.941655611582828,72,minmax2
1,tanh,1200,4,mean_squared_error,12,1,sigmoid,3.500294049673485,72,minmax2
2,tanh,1200,4,mean_squared_error,14,1,sigmoid,3.294817087830592,72,minmax2
3,tanh,1200,4,mean_squared_error,16,1,sigmoid,3.0523253649202204,72,minmax2
4,tanh,1200,4,mean_squared_error,18,1,sigmoid,1.989096051583239,72,minmax2
5,tanh,1200,4,mean_squared_error,20,1,sigmoid,2.546448546681401,72,minmax2
6,tanh,1200,4,mean_squared_error,22,1,sigmoid,2.2104945617247473,72,minmax2
7,tanh,1200,4,mean_squared_error,24,1,sigmoid,2.064968104837968,72,minmax2
8,tanh,1200,4,mean_squared_error,26,1,sigmoid,2.136109373220939,72,minmax2
9,tanh,1200,4,mean_squared_error,28,1,sigmoid,2.000693160586344,72,minmax2
10,tanh,1200,4,mean_squared_error,30,1,sigmoid,2.1658439915915975,72,minmax2
11,tanh,1200,4,mean_squared_error,32,1,sigmoid,1.8825912228465003,72,minmax2
12,sigmoid,1200,4,mean_squared_error,10,1,sigmoid,6.420561517788176,72,minmax2
13,sigmoid,1200,4,mean_squared_error,12,1,sigmoid,2.8256041760528205,72,minmax2
14,sigmoid,1200,4,mean_squared_error,14,1,sigmoid,5.753695449405184,72,minmax2
15,sigmoid,1200,4,mean_squared_error,16,1,sigmoid,2.8484887365823424,72,minmax2
16,sigmoid,1200,4,mean_squared_error,18,1,sigmoid,5.867085677438317,72,minmax2
17,sigmoid,1200,4,mean_squared_error,20,1,sigmoid,7.448959435120035,72,minmax2
18,sigmoid,1200,4,mean_squared_error,22,1,sigmoid,2.529328885272339,72,minmax2
19,sigmoid,1200,4,mean_squared_error,24,1,sigmoid,3.6885042177177843,72,minmax2
20,sigmoid,1200,4,mean_squared_error,26,1,sigmoid,2.6423979299352855,72,minmax2
21,sigmoid,1200,4,mean_squared_error,28,1,sigmoid,4.687807884291636,72,minmax2
22,sigmoid,1200,4,mean_squared_error,30,1,sigmoid,3.084269273631468,72,minmax2
23,sigmoid,1200,4,mean_squared_error,32,1,sigmoid,6.3963281590317775,72,minmax2
