,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,3,mean_squared_error,10,1,sigmoid,2.9358050835533915,336,minmax2
1,tanh,1200,3,mean_squared_error,12,1,sigmoid,3.504428139897681,336,minmax2
2,tanh,1200,3,mean_squared_error,14,1,sigmoid,3.2148169517226757,336,minmax2
3,tanh,1200,3,mean_squared_error,16,1,sigmoid,3.6571699518233496,336,minmax2
4,tanh,1200,3,mean_squared_error,18,1,sigmoid,2.190370291485475,336,minmax2
5,tanh,1200,3,mean_squared_error,20,1,sigmoid,3.2447205803058705,336,minmax2
6,tanh,1200,3,mean_squared_error,22,1,sigmoid,2.94503548170708,336,minmax2
7,tanh,1200,3,mean_squared_error,24,1,sigmoid,2.5386326313567817,336,minmax2
8,tanh,1200,3,mean_squared_error,26,1,sigmoid,2.3588646139856313,336,minmax2
9,tanh,1200,3,mean_squared_error,28,1,sigmoid,1.960747905188852,336,minmax2
10,tanh,1200,3,mean_squared_error,30,1,sigmoid,1.9298299083329755,336,minmax2
11,tanh,1200,3,mean_squared_error,32,1,sigmoid,1.9409022278859853,336,minmax2
12,sigmoid,1200,3,mean_squared_error,10,1,sigmoid,6.1749507824642675,336,minmax2
13,sigmoid,1200,3,mean_squared_error,12,1,sigmoid,2.8429826227758643,336,minmax2
14,sigmoid,1200,3,mean_squared_error,14,1,sigmoid,5.509875588544781,336,minmax2
15,sigmoid,1200,3,mean_squared_error,16,1,sigmoid,2.8082844505541473,336,minmax2
16,sigmoid,1200,3,mean_squared_error,18,1,sigmoid,5.082187329050276,336,minmax2
17,sigmoid,1200,3,mean_squared_error,20,1,sigmoid,6.6651652710779,336,minmax2
18,sigmoid,1200,3,mean_squared_error,22,1,sigmoid,2.536969403258404,336,minmax2
19,sigmoid,1200,3,mean_squared_error,24,1,sigmoid,3.4665296246643598,336,minmax2
20,sigmoid,1200,3,mean_squared_error,26,1,sigmoid,2.6389839387212874,336,minmax2
21,sigmoid,1200,3,mean_squared_error,28,1,sigmoid,4.4182035353091536,336,minmax2
22,sigmoid,1200,3,mean_squared_error,30,1,sigmoid,3.0826241479116536,336,minmax2
23,sigmoid,1200,3,mean_squared_error,32,1,sigmoid,5.640856246487702,336,minmax2
