,activation,batch_size,input_dim,loss,nodes,output_dim,recurrent_activation,score,timesteps,preproc
0,tanh,1200,8,mean_squared_error,10,1,sigmoid,2.24480555401139,24,minmax2
1,tanh,1200,8,mean_squared_error,12,1,sigmoid,4.83071560228277,24,minmax2
2,tanh,1200,8,mean_squared_error,14,1,sigmoid,2.3225913900024624,24,minmax2
3,tanh,1200,8,mean_squared_error,16,1,sigmoid,2.3447689061996435,24,minmax2
4,tanh,1200,8,mean_squared_error,18,1,sigmoid,2.5592177143716883,24,minmax2
5,tanh,1200,8,mean_squared_error,20,1,sigmoid,2.402213148558023,24,minmax2
6,tanh,1200,8,mean_squared_error,22,1,sigmoid,2.2691773073027717,24,minmax2
7,tanh,1200,8,mean_squared_error,24,1,sigmoid,1.8115824895298935,24,minmax2
8,tanh,1200,8,mean_squared_error,26,1,sigmoid,1.7850110996487059,24,minmax2
9,tanh,1200,8,mean_squared_error,28,1,sigmoid,2.1841110645695965,24,minmax2
10,tanh,1200,8,mean_squared_error,30,1,sigmoid,1.8421872448408392,24,minmax2
11,tanh,1200,8,mean_squared_error,32,1,sigmoid,2.010587010048049,24,minmax2
12,sigmoid,1200,8,mean_squared_error,10,1,sigmoid,6.1954148404245615,24,minmax2
13,sigmoid,1200,8,mean_squared_error,12,1,sigmoid,3.3369754199269597,24,minmax2
14,sigmoid,1200,8,mean_squared_error,14,1,sigmoid,6.44255188174187,24,minmax2
15,sigmoid,1200,8,mean_squared_error,16,1,sigmoid,3.285873490703238,24,minmax2
16,sigmoid,1200,8,mean_squared_error,18,1,sigmoid,6.484551363525548,24,minmax2
17,sigmoid,1200,8,mean_squared_error,20,1,sigmoid,7.97771604104013,24,minmax2
18,sigmoid,1200,8,mean_squared_error,22,1,sigmoid,2.799683384580843,24,minmax2
19,sigmoid,1200,8,mean_squared_error,24,1,sigmoid,2.9785887299068956,24,minmax2
20,sigmoid,1200,8,mean_squared_error,26,1,sigmoid,2.759102634584791,24,minmax2
21,sigmoid,1200,8,mean_squared_error,28,1,sigmoid,4.836851469753243,24,minmax2
22,sigmoid,1200,8,mean_squared_error,30,1,sigmoid,3.2420917405822505,24,minmax2
23,sigmoid,1200,8,mean_squared_error,32,1,sigmoid,7.055354430376033,24,minmax2
